"y1_statefips","y2_statefips","y2_state","y2_state_name","n1","n2","AGI","Year"
4,47,"TN","Tennessee",1292,2490,85871,2019
4,18,"IN","Indiana",1138,2172,67296,2019
4,57,"FR","Foreign",1006,2116,60875,2019
4,40,"OK","Oklahoma",978,1945,51600,2019
4,19,"IA","Iowa",892,1599,55565,2019
4,25,"MA","Massachusetts",841,1276,62713,2019
4,20,"KS","Kansas",830,1591,57028,2019
4,30,"MT","Montana",826,1476,54098,2019
4,45,"SC","South Carolina",781,1509,59719,2019
4,24,"MD","Maryland",774,1424,46166,2019
4,34,"NJ","New Jersey",746,1214,59249,2019
4,15,"HI","Hawaii",704,1349,44426,2019
4,31,"NE","Nebraska",592,1131,37098,2019
4,5,"AR","Arkansas",575,1150,29949,2019
4,2,"AK","Alaska",566,1048,33527,2019
4,21,"KY","Kentucky",561,1173,32770,2019
4,1,"AL","Alabama",548,1162,35964,2019
4,46,"SD","South Dakota",530,907,38111,2019
4,38,"ND","North Dakota",498,962,33457,2019
4,56,"WY","Wyoming",469,870,60973,2019
4,22,"LA","Louisiana",426,832,24998,2019
4,9,"CT","Connecticut",380,669,26838,2019
4,28,"MS","Mississippi",279,534,14430,2019
4,23,"ME","Maine",245,433,12221,2019
4,33,"NH","New Hampshire",244,449,23808,2019
4,11,"DC","District Of Columbia",172,215,11968,2019
4,44,"RI","Rhode Island",147,271,9196,2019
4,50,"VT","Vermont",136,229,7787,2019
4,54,"WV","West Virginia",128,272,7068,2019
4,10,"DE","Delaware",113,219,7603,2019
5,96,"AR","AR Total Migration-US and Foreign",29625,57866,1705934,2019
5,97,"AR","AR Total Migration-US",29349,57313,1692721,2019
5,98,"AR","AR Total Migration-Foreign",276,553,13213,2019
5,97,"AR","AR Total Migration-Same State",40471,81785,1720238,2019
5,5,"AR","AR Non-migrants",951248,2101586,66558740,2019
5,48,"TX","Texas",6061,11865,401596,2019
5,29,"MO","Missouri",2774,5458,128712,2019
5,40,"OK","Oklahoma",2671,5530,117853,2019
5,47,"TN","Tennessee",1838,3520,98540,2019
5,12,"FL","Florida",1645,3230,127040,2019
5,6,"CA","California",1215,2202,69600,2019
5,22,"LA","Louisiana",973,1924,44786,2019
5,28,"MS","Mississippi",836,1698,39153,2019
5,8,"CO","Colorado",828,1503,49767,2019
5,13,"GA","Georgia",819,1685,54744,2019
5,17,"IL","Illinois",754,1394,43812,2019
5,37,"NC","North Carolina",584,1175,41066,2019
5,20,"KS","Kansas",570,1063,28710,2019
5,4,"AZ","Arizona",543,1062,29749,2019
5,53,"WA","Washington",486,916,27001,2019
5,1,"AL","Alabama",464,923,27471,2019
5,51,"VA","Virginia",463,915,29466,2019
5,39,"OH","Ohio",441,889,27307,2019
5,18,"IN","Indiana",419,882,22407,2019
5,36,"NY","New York",369,635,24343,2019
5,26,"MI","Michigan",334,602,14702,2019
5,45,"SC","South Carolina",321,629,19497,2019
5,55,"WI","Wisconsin",314,629,15727,2019
5,42,"PA","Pennsylvania",310,593,18730,2019
5,21,"KY","Kentucky",301,629,17415,2019
5,19,"IA","Iowa",285,564,11402,2019
5,57,"FR","Foreign",276,553,13213,2019
5,27,"MN","Minnesota",265,480,17895,2019
5,41,"OR","Oregon",230,367,13153,2019
5,32,"NV","Nevada",222,404,9881,2019
5,35,"NM","New Mexico",196,352,9068,2019
5,49,"UT","Utah",186,389,10320,2019
5,31,"NE","Nebraska",164,303,9446,2019
5,24,"MD","Maryland",160,282,10564,2019
5,25,"MA","Massachusetts",158,291,11521,2019
5,34,"NJ","New Jersey",141,292,13256,2019
5,15,"HI","Hawaii",104,218,5153,2019
5,16,"ID","Idaho",98,209,4939,2019
5,38,"ND","North Dakota",96,212,4163,2019
5,56,"WY","Wyoming",95,188,6150,2019
5,2,"AK","Alaska",85,167,3775,2019
5,46,"SD","South Dakota",84,185,5881,2019
5,30,"MT","Montana",80,179,4023,2019
5,9,"CT","Connecticut",72,123,5267,2019
5,11,"DC","District Of Columbia",58,84,4558,2019
5,54,"WV","West Virginia",57,131,2854,2019
5,23,"ME","Maine",54,113,2972,2019
5,33,"NH","New Hampshire",46,72,2587,2019
5,10,"DE","Delaware",35,68,2051,2019
5,44,"RI","Rhode Island",27,47,1430,2019
5,50,"VT","Vermont",18,42,1219,2019
6,96,"CA","CA Total Migration-US and Foreign",323953,585372,29917098,2019
6,97,"CA","CA Total Migration-US",319650,576453,29662258,2019
6,98,"CA","CA Total Migration-Foreign",4303,8919,254840,2019
6,97,"CA","CA Total Migration-Same State",489505,871900,43577342,2019
6,6,"CA","CA Non-migrants",14354085,30555420,1452093407,2019
6,48,"TX","Texas",36103,72306,3448399,2019
6,4,"AZ","Arizona",28696,53476,2182242,2019
6,32,"NV","Nevada",27251,49745,2335636,2019
6,53,"WA","Washington",25000,43929,2518516,2019
6,41,"OR","Oregon",19087,32042,1500462,2019
6,36,"NY","New York",15877,21448,1985362,2019
6,12,"FL","Florida",15523,27323,2228764,2019
6,8,"CO","Colorado",13788,23635,1480293,2019
6,16,"ID","Idaho",8767,18159,885187,2019
6,51,"VA","Virginia",8393,16166,723470,2019
6,37,"NC","North Carolina",8196,16009,701679,2019
6,17,"IL","Illinois",8168,13348,822589,2019
6,13,"GA","Georgia",7771,14657,591572,2019
6,49,"UT","Utah",7278,14699,616940,2019
6,47,"TN","Tennessee",6124,11643,603120,2019
6,25,"MA","Massachusetts",5620,8423,653612,2019
6,15,"HI","Hawaii",5403,9533,441839,2019
6,42,"PA","Pennsylvania",5173,8346,478720,2019
6,39,"OH","Ohio",4781,8385,354141,2019
6,26,"MI","Michigan",4516,7950,367082,2019
6,34,"NJ","New Jersey",4439,7381,509880,2019
6,57,"FR","Foreign",4303,8919,254840,2019
6,24,"MD","Maryland",3967,7071,326026,2019
6,29,"MO","Missouri",3955,7478,263382,2019
6,27,"MN","Minnesota",3491,6008,286600,2019
6,35,"NM","New Mexico",3440,6117,261269,2019
6,18,"IN","Indiana",3178,6065,263907,2019
6,40,"OK","Oklahoma",3015,6076,156313,2019
6,45,"SC","South Carolina",3010,5776,252701,2019
6,55,"WI","Wisconsin",2642,4573,229016,2019
6,30,"MT","Montana",2262,4108,205062,2019
6,22,"LA","Louisiana",2095,3720,135467,2019
6,20,"KS","Kansas",2066,4073,136227,2019
6,9,"CT","Connecticut",2035,3260,246466,2019
6,5,"AR","Arkansas",1963,3870,116070,2019
6,1,"AL","Alabama",1926,3876,156039,2019
6,21,"KY","Kentucky",1735,3350,111479,2019
6,11,"DC","District Of Columbia",1677,2095,161728,2019
6,19,"IA","Iowa",1475,2706,93429,2019
6,2,"AK","Alaska",1367,2462,75456,2019
6,31,"NE","Nebraska",1334,2624,77211,2019
6,28,"MS","Mississippi",1023,1968,67472,2019
6,56,"WY","Wyoming",949,1776,185770,2019
6,46,"SD","South Dakota",873,1554,79895,2019
6,33,"NH","New Hampshire",812,1353,81777,2019
6,23,"ME","Maine",774,1304,63945,2019
6,38,"ND","North Dakota",701,1393,35082,2019
6,44,"RI","Rhode Island",637,1090,50822,2019
6,50,"VT","Vermont",463,685,41168,2019
6,10,"DE","Delaware",448,727,34191,2019
6,54,"WV","West Virginia",383,692,38780,2019
8,96,"CO","CO Total Migration-US and Foreign",95375,170814,6805635,2019
8,97,"CO","CO Total Migration-US",94343,168555,6742175,2019
8,98,"CO","CO Total Migration-Foreign",1032,2259,63460,2019
8,97,"CO","CO Total Migration-Same State",130623,221725,8526508,2019
8,8,"CO","CO Non-migrants",2042823,4203570,194780202,2019
8,48,"TX","Texas",10568,20588,766983,2019
8,6,"CA","California",9026,14624,880894,2019
8,12,"FL","Florida",6725,11987,562670,2019
8,4,"AZ","Arizona",6178,10919,451318,2019
8,53,"WA","Washington",3477,5902,252504,2019
8,35,"NM","New Mexico",2723,4902,153477,2019
8,37,"NC","North Carolina",2559,4800,170342,2019
8,36,"NY","New York",2367,3490,168068,2019
8,17,"IL","Illinois",2363,3670,151113,2019
8,13,"GA","Georgia",2294,4523,148394,2019
8,29,"MO","Missouri",2233,4214,131821,2019
8,49,"UT","Utah",2221,4252,167898,2019
8,51,"VA","Virginia",2174,4170,164016,2019
8,41,"OR","Oregon",2155,3377,149085,2019
8,56,"WY","Wyoming",2134,3906,151251,2019
8,20,"KS","Kansas",2020,3937,111225,2019
8,32,"NV","Nevada",1961,3382,147298,2019
8,40,"OK","Oklahoma",1956,3895,111491,2019
8,47,"TN","Tennessee",1882,3540,123517,2019
8,39,"OH","Ohio",1748,3082,103456,2019
8,26,"MI","Michigan",1744,2954,106539,2019
8,31,"NE","Nebraska",1730,3332,103585,2019
8,27,"MN","Minnesota",1725,2951,117339,2019
8,42,"PA","Pennsylvania",1502,2546,108768,2019
8,55,"WI","Wisconsin",1444,2358,84852,2019
8,30,"MT","Montana",1306,2306,101048,2019
8,16,"ID","Idaho",1298,2548,97567,2019
8,18,"IN","Indiana",1181,2147,67057,2019
8,45,"SC","South Carolina",1142,2192,79179,2019
8,19,"IA","Iowa",1106,1922,56416,2019
8,25,"MA","Massachusetts",1099,1598,93202,2019
8,57,"FR","Foreign",1032,2259,63460,2019
8,24,"MD","Maryland",933,1617,74598,2019
8,1,"AL","Alabama",899,1888,58511,2019
8,15,"HI","Hawaii",891,1697,49258,2019
8,5,"AR","Arkansas",849,1623,52800,2019
8,34,"NJ","New Jersey",829,1332,57412,2019
8,46,"SD","South Dakota",808,1434,51945,2019
8,21,"KY","Kentucky",721,1409,43653,2019
8,22,"LA","Louisiana",719,1380,39504,2019
8,2,"AK","Alaska",609,1139,36002,2019
8,38,"ND","North Dakota",459,847,27656,2019
8,9,"CT","Connecticut",438,684,33523,2019
8,28,"MS","Mississippi",426,757,21517,2019
8,23,"ME","Maine",390,655,28087,2019
8,33,"NH","New Hampshire",320,541,19948,2019
8,11,"DC","District Of Columbia",284,364,21280,2019
8,50,"VT","Vermont",272,421,16894,2019
8,54,"WV","West Virginia",197,324,11154,2019
8,44,"RI","Rhode Island",139,221,9287,2019
8,10,"DE","Delaware",119,208,6767,2019
9,96,"CT","CT Total Migration-US and Foreign",48716,80485,5371385,2019
9,97,"CT","CT Total Migration-US",48394,79897,5357726,2019
9,98,"CT","CT Total Migration-Foreign",322,588,13659,2019
9,97,"CT","CT Total Migration-Same State",30284,48519,1953297,2019
9,9,"CT","CT Non-migrants",1400072,2808403,162522377,2019
9,36,"NY","New York",8463,12615,991456,2019
9,12,"FL","Florida",7688,13468,1335854,2019
9,25,"MA","Massachusetts",5462,7884,549391,2019
9,6,"CA","California",2627,3927,132929,2019
9,37,"NC","North Carolina",2313,4258,214817,2019
9,34,"NJ","New Jersey",1915,3238,189169,2019
9,48,"TX","Texas",1796,3420,203024,2019
9,45,"SC","South Carolina",1565,2886,178002,2019
9,42,"PA","Pennsylvania",1550,2720,126464,2019
9,51,"VA","Virginia",1433,2548,157750,2019
9,44,"RI","Rhode Island",1384,2130,128262,2019
9,13,"GA","Georgia",1211,2450,129691,2019
9,33,"NH","New Hampshire",937,1521,95444,2019
9,8,"CO","Colorado",894,1287,89289,2019
9,24,"MD","Maryland",788,1297,65737,2019
9,53,"WA","Washington",711,1145,57810,2019
9,23,"ME","Maine",711,1161,53054,2019
9,17,"IL","Illinois",648,1039,74792,2019
9,4,"AZ","Arizona",644,1104,87938,2019
9,47,"TN","Tennessee",612,1136,61710,2019
9,39,"OH","Ohio",560,997,43648,2019
9,50,"VT","Vermont",486,747,43541,2019
9,57,"FR","Foreign",322,588,13659,2019
9,26,"MI","Michigan",314,568,28924,2019
9,11,"DC","District Of Columbia",299,370,24184,2019
9,41,"OR","Oregon",264,400,18433,2019
9,27,"MN","Minnesota",236,432,21595,2019
9,32,"NV","Nevada",234,385,26234,2019
9,18,"IN","Indiana",227,424,17717,2019
9,55,"WI","Wisconsin",201,386,29804,2019
9,49,"UT","Utah",197,361,21736,2019
9,10,"DE","Delaware",194,360,20538,2019
9,1,"AL","Alabama",189,326,12196,2019
9,29,"MO","Missouri",187,357,18896,2019
9,15,"HI","Hawaii",184,312,8969,2019
9,21,"KY","Kentucky",149,282,11638,2019
9,22,"LA","Louisiana",146,226,7461,2019
9,20,"KS","Kansas",111,225,11472,2019
9,40,"OK","Oklahoma",107,192,6329,2019
9,19,"IA","Iowa",103,190,9193,2019
9,35,"NM","New Mexico",91,155,6892,2019
9,16,"ID","Idaho",76,150,8681,2019
9,5,"AR","Arkansas",70,133,5557,2019
9,28,"MS","Mississippi",70,113,3130,2019
9,2,"AK","Alaska",62,82,3402,2019
9,54,"WV","West Virginia",60,112,3606,2019
9,30,"MT","Montana",59,92,5853,2019
9,31,"NE","Nebraska",57,113,4640,2019
9,56,"WY","Wyoming",43,61,6007,2019
9,46,"SD","South Dakota",39,65,2421,2019
9,38,"ND","North Dakota",27,47,2444,2019
10,96,"DE","DE Total Migration-US and Foreign",15296,26866,1032427,2019
10,97,"DE","DE Total Migration-US",15133,26556,1025614,2019
10,98,"DE","DE Total Migration-Foreign",163,310,6813,2019
10,97,"DE","DE Total Migration-Same State",4158,7564,224018,2019
10,10,"DE","DE Non-migrants",364772,738426,28865130,2019
10,42,"PA","Pennsylvania",3586,6221,252627,2019
10,24,"MD","Maryland",2764,4824,155608,2019
10,12,"FL","Florida",1380,2398,128016,2019
10,34,"NJ","New Jersey",1124,1953,72863,2019
10,51,"VA","Virginia",716,1259,50313,2019
10,36,"NY","New York",703,1068,38320,2019
10,48,"TX","Texas",562,1107,38457,2019
10,37,"NC","North Carolina",554,1030,34061,2019
10,6,"CA","California",495,766,41140,2019
10,13,"GA","Georgia",389,761,22207,2019
10,45,"SC","South Carolina",274,536,20858,2019
10,39,"OH","Ohio",201,373,12904,2019
10,4,"AZ","Arizona",177,331,10238,2019
10,25,"MA","Massachusetts",172,270,17852,2019
10,8,"CO","Colorado",166,260,9691,2019
10,57,"FR","Foreign",163,310,6813,2019
10,17,"IL","Illinois",140,271,10531,2019
10,53,"WA","Washington",139,237,9420,2019
10,47,"TN","Tennessee",137,246,8728,2019
10,26,"MI","Michigan",104,188,7164,2019
10,11,"DC","District Of Columbia",94,125,7192,2019
10,9,"CT","Connecticut",91,168,7635,2019
10,18,"IN","Indiana",79,135,3452,2019
10,1,"AL","Alabama",74,150,3992,2019
10,32,"NV","Nevada",70,119,4235,2019
10,54,"WV","West Virginia",65,126,2833,2019
10,29,"MO","Missouri",62,92,2835,2019
10,22,"LA","Louisiana",58,103,4912,2019
10,15,"HI","Hawaii",54,95,3299,2019
10,21,"KY","Kentucky",54,122,2782,2019
10,33,"NH","New Hampshire",52,77,3908,2019
10,23,"ME","Maine",50,89,3424,2019
10,27,"MN","Minnesota",50,92,2808,2019
10,55,"WI","Wisconsin",49,113,3825,2019
10,41,"OR","Oregon",46,72,2762,2019
10,40,"OK","Oklahoma",43,84,2914,2019
10,35,"NM","New Mexico",40,78,1983,2019
10,19,"IA","Iowa",38,73,2159,2019
10,49,"UT","Utah",37,64,3756,2019
10,20,"KS","Kansas",37,64,1580,2019
10,44,"RI","Rhode Island",29,43,1659,2019
10,28,"MS","Mississippi",27,58,1970,2019
10,5,"AR","Arkansas",27,56,1828,2019
10,2,"AK","Alaska",26,66,1382,2019
10,31,"NE","Nebraska",19,40,607,2019
10,50,"VT","Vermont",18,24,950,2019
10,16,"ID","Idaho",18,44,1635,2019
10,38,"ND","North Dakota",17,36,592,2019
10,46,"SD","South Dakota",14,30,996,2019
10,30,"MT","Montana",12,19,710,2019
10,56,"WY","Wyoming",-1,-1,-1,2019
11,96,"DC","DC Total Migration-US and Foreign",30974,45411,2977608,2019
11,97,"DC","DC Total Migration-US",30655,44777,2937546,2019
11,98,"DC","DC Total Migration-Foreign",319,634,40062,2019
11,11,"DC","DC Non-migrants",267196,442822,31623749,2019
11,24,"MD","Maryland",10028,17232,756657,2019
11,51,"VA","Virginia",5614,7869,624196,2019
11,36,"NY","New York",2331,2743,236611,2019
11,6,"CA","California",2235,2785,237932,2019
11,12,"FL","Florida",1004,1446,143559,2019
11,48,"TX","Texas",853,1201,97113,2019
11,42,"PA","Pennsylvania",840,1084,76660,2019
11,25,"MA","Massachusetts",840,1021,79384,2019
11,37,"NC","North Carolina",787,1109,66293,2019
11,17,"IL","Illinois",665,793,62938,2019
11,13,"GA","Georgia",513,730,42860,2019
11,8,"CO","Colorado",482,653,72289,2019
11,53,"WA","Washington",450,623,50926,2019
11,34,"NJ","New Jersey",450,599,36120,2019
11,57,"FR","Foreign",319,634,40062,2019
11,39,"OH","Ohio",281,385,21233,2019
11,26,"MI","Michigan",267,348,22418,2019
11,45,"SC","South Carolina",227,322,29200,2019
11,47,"TN","Tennessee",214,292,19924,2019
11,9,"CT","Connecticut",204,254,20024,2019
11,4,"AZ","Arizona",182,237,18806,2019
11,41,"OR","Oregon",172,221,14401,2019
11,27,"MN","Minnesota",158,215,17085,2019
11,55,"WI","Wisconsin",128,180,10869,2019
11,29,"MO","Missouri",126,161,10839,2019
11,22,"LA","Louisiana",124,162,11092,2019
11,18,"IN","Indiana",118,152,10915,2019
11,10,"DE","Delaware",113,156,12761,2019
11,33,"NH","New Hampshire",92,125,9236,2019
11,23,"ME","Maine",82,123,14829,2019
11,21,"KY","Kentucky",81,100,5384,2019
11,35,"NM","New Mexico",80,130,13033,2019
11,1,"AL","Alabama",77,120,9234,2019
11,32,"NV","Nevada",74,109,7196,2019
11,54,"WV","West Virginia",71,96,6472,2019
11,50,"VT","Vermont",67,96,7966,2019
11,15,"HI","Hawaii",67,110,7132,2019
11,44,"RI","Rhode Island",64,88,6440,2019
11,40,"OK","Oklahoma",63,94,5772,2019
11,28,"MS","Mississippi",62,80,4564,2019
11,49,"UT","Utah",57,89,6144,2019
11,19,"IA","Iowa",56,77,4513,2019
11,5,"AR","Arkansas",51,63,3473,2019
11,20,"KS","Kansas",49,85,3752,2019
11,31,"NE","Nebraska",42,54,2782,2019
11,30,"MT","Montana",31,39,3406,2019
11,2,"AK","Alaska",31,48,2736,2019
11,16,"ID","Idaho",27,38,7839,2019
11,46,"SD","South Dakota",14,23,1275,2019
11,38,"ND","North Dakota",11,17,1262,2019
11,56,"WY","Wyoming",-1,-1,-1,2019
12,96,"FL","FL Total Migration-US and Foreign",247776,436820,16388004,2019
12,97,"FL","FL Total Migration-US",243510,428064,16159462,2019
12,98,"FL","FL Total Migration-Foreign",4266,8756,228542,2019
12,97,"FL","FL Total Migration-Same State",330503,592482,19418696,2019
12,12,"FL","FL Non-migrants",7854101,15474768,635469442,2019
12,13,"GA","Georgia",23195,44337,1261377,2019
12,48,"TX","Texas",19271,36136,1317197,2019
12,36,"NY","New York",17891,27713,1296953,2019
12,37,"NC","North Carolina",15838,29055,964993,2019
12,6,"CA","California",13790,22512,1033695,2019
12,51,"VA","Virginia",10220,18988,680196,2019
12,47,"TN","Tennessee",9740,18071,692260,2019
12,42,"PA","Pennsylvania",8846,14870,541693,2019
12,39,"OH","Ohio",8517,14910,573354,2019
12,34,"NJ","New Jersey",7755,12754,609585,2019
12,8,"CO","Colorado",7515,12297,487393,2019
12,17,"IL","Illinois",7186,11914,549187,2019
12,45,"SC","South Carolina",6980,12846,418470,2019
12,1,"AL","Alabama",6975,13712,371894,2019
12,26,"MI","Michigan",6936,11702,472941,2019
12,25,"MA","Massachusetts",6572,10413,568260,2019
12,24,"MD","Maryland",5184,8898,361568,2019
12,18,"IN","Indiana",5160,9115,291301,2019
12,53,"WA","Washington",4711,8071,300419,2019
12,57,"FR","Foreign",4266,8756,228542,2019
12,4,"AZ","Arizona",4144,7192,262311,2019
12,9,"CT","Connecticut",3796,6396,352732,2019
12,21,"KY","Kentucky",3687,6730,190843,2019
12,29,"MO","Missouri",3154,5710,208593,2019
12,32,"NV","Nevada",2959,4882,177362,2019
12,55,"WI","Wisconsin",2875,4942,212430,2019
12,22,"LA","Louisiana",2504,4587,208756,2019
12,27,"MN","Minnesota",2397,4052,195992,2019
12,41,"OR","Oregon",1900,3035,111321,2019
12,28,"MS","Mississippi",1792,3449,106460,2019
12,23,"ME","Maine",1724,2882,103243,2019
12,33,"NH","New Hampshire",1680,2792,122104,2019
12,40,"OK","Oklahoma",1650,3153,83851,2019
12,5,"AR","Arkansas",1373,2653,76822,2019
12,49,"UT","Utah",1356,2652,92688,2019
12,20,"KS","Kansas",1341,2510,71407,2019
12,19,"IA","Iowa",1303,2249,85931,2019
12,15,"HI","Hawaii",1270,2262,66431,2019
12,35,"NM","New Mexico",1266,2169,69730,2019
12,44,"RI","Rhode Island",1229,2030,82191,2019
12,54,"WV","West Virginia",1100,1905,67628,2019
12,11,"DC","District Of Columbia",1075,1361,78829,2019
12,10,"DE","Delaware",943,1675,67880,2019
12,31,"NE","Nebraska",916,1576,50454,2019
12,2,"AK","Alaska",745,1364,39423,2019
12,50,"VT","Vermont",681,1126,31235,2019
