"y1_statefips","y2_statefips","y2_state","y2_state_name","n1","n2","AGI","Year"
1,11,"DC","District Of Columbia",83,111,4147,2015
1,56,"WY","Wyoming",61,112,2975,2015
1,23,"ME","Maine",52,90,3142,2015
1,30,"MT","Montana",50,86,2166,2015
1,16,"ID","Idaho",49,95,2383,2015
1,33,"NH","New Hampshire",47,80,2646,2015
1,44,"RI","Rhode Island",46,100,2242,2015
1,10,"DE","Delaware",42,82,3067,2015
1,46,"SD","South Dakota",41,82,1558,2015
1,50,"VT","Vermont",25,38,1023,2015
2,96,"AK","AK Total Migration-US and Foreign",13405,25022,701834,2015
2,97,"AK","AK Total Migration-US",12950,24148,678765,2015
2,98,"AK","AK Total Migration-Foreign",455,874,23069,2015
2,97,"AK","AK Total Migration-Same State",5788,10559,313287,2015
2,2,"AK","AK Non-migrants",265963,558608,21208409,2015
2,53,"WA","Washington",1712,3037,92567,2015
2,6,"CA","California",1175,2104,50188,2015
2,48,"TX","Texas",1103,2232,75267,2015
2,41,"OR","Oregon",761,1241,38976,2015
2,12,"FL","Florida",703,1243,35908,2015
2,4,"AZ","Arizona",612,1140,35898,2015
2,8,"CO","Colorado",549,986,32613,2015
2,57,"FR","Foreign",455,874,23069,2015
2,37,"NC","North Carolina",410,847,16821,2015
2,13,"GA","Georgia",368,823,14978,2015
2,16,"ID","Idaho",335,647,21140,2015
2,32,"NV","Nevada",325,584,22043,2015
2,15,"HI","Hawaii",303,628,13113,2015
2,51,"VA","Virginia",273,535,15598,2015
2,36,"NY","New York",263,443,10023,2015
2,26,"MI","Michigan",226,379,10439,2015
2,27,"MN","Minnesota",214,373,11450,2015
2,17,"IL","Illinois",213,376,11020,2015
2,30,"MT","Montana",213,369,12927,2015
2,29,"MO","Missouri",211,433,10518,2015
2,47,"TN","Tennessee",205,417,10120,2015
2,49,"UT","Utah",199,402,11185,2015
2,40,"OK","Oklahoma",182,372,10976,2015
2,39,"OH","Ohio",174,313,7491,2015
2,42,"PA","Pennsylvania",159,280,7676,2015
2,45,"SC","South Carolina",159,316,6910,2015
2,35,"NM","New Mexico",135,276,7880,2015
2,22,"LA","Louisiana",133,272,7368,2015
2,20,"KS","Kansas",133,335,5290,2015
2,21,"KY","Kentucky",129,281,6258,2015
2,55,"WI","Wisconsin",113,179,4568,2015
2,1,"AL","Alabama",107,223,4869,2015
2,24,"MD","Maryland",104,194,4463,2015
2,25,"MA","Massachusetts",101,145,5060,2015
2,18,"IN","Indiana",95,172,3718,2015
2,5,"AR","Arkansas",95,184,3952,2015
2,38,"ND","North Dakota",87,164,5608,2015
2,56,"WY","Wyoming",87,161,5815,2015
2,19,"IA","Iowa",75,147,3019,2015
2,31,"NE","Nebraska",73,138,3756,2015
2,34,"NJ","New Jersey",67,133,3061,2015
2,46,"SD","South Dakota",65,117,3913,2015
2,28,"MS","Mississippi",61,111,2296,2015
2,23,"ME","Maine",56,91,2294,2015
2,33,"NH","New Hampshire",41,63,2537,2015
2,54,"WV","West Virginia",32,60,1149,2015
2,9,"CT","Connecticut",31,46,1285,2015
2,11,"DC","District Of Columbia",27,36,2388,2015
2,50,"VT","Vermont",25,45,1122,2015
2,10,"DE","Delaware",18,33,693,2015
2,44,"RI","Rhode Island",13,22,556,2015
4,96,"AZ","AZ Total Migration-US and Foreign",63693,120204,3405754,2015
4,97,"AZ","AZ Total Migration-US",61486,115712,3272884,2015
4,98,"AZ","AZ Total Migration-Foreign",2207,4492,132870,2015
4,97,"AZ","AZ Total Migration-Same State",29884,59753,1246123,2015
4,4,"AZ","AZ Non-migrants",2229625,4942639,142623684,2015
4,6,"CA","California",12564,22988,651807,2015
4,48,"TX","Texas",6523,13582,422295,2015
4,8,"CO","Colorado",3464,6291,180849,2015
4,53,"WA","Washington",3432,6174,164450,2015
4,35,"NM","New Mexico",2609,5913,89268,2015
4,32,"NV","Nevada",2541,5017,143019,2015
4,12,"FL","Florida",2493,4431,166316,2015
4,57,"FR","Foreign",2207,4492,132870,2015
4,41,"OR","Oregon",2004,3591,95938,2015
4,17,"IL","Illinois",1804,3066,103580,2015
4,49,"UT","Utah",1800,4016,87897,2015
4,36,"NY","New York",1395,2201,78972,2015
4,26,"MI","Michigan",1231,2173,67227,2015
4,37,"NC","North Carolina",1120,2169,57409,2015
4,39,"OH","Ohio",1078,1912,54339,2015
4,13,"GA","Georgia",1061,2139,53645,2015
4,27,"MN","Minnesota",1050,1773,50798,2015
4,51,"VA","Virginia",1001,1873,55148,2015
4,42,"PA","Pennsylvania",848,1468,40313,2015
4,55,"WI","Wisconsin",829,1439,41876,2015
4,29,"MO","Missouri",811,1593,41394,2015
4,16,"ID","Idaho",801,1604,37278,2015
4,40,"OK","Oklahoma",714,1436,31630,2015
4,47,"TN","Tennessee",710,1364,42456,2015
4,18,"IN","Indiana",671,1253,63488,2015
4,15,"HI","Hawaii",588,1049,28465,2015
4,20,"KS","Kansas",586,1105,25537,2015
4,24,"MD","Maryland",565,975,35232,2015
4,19,"IA","Iowa",564,1026,24588,2015
4,30,"MT","Montana",516,922,29129,2015
4,34,"NJ","New Jersey",514,884,32885,2015
4,25,"MA","Massachusetts",510,800,27573,2015
4,2,"AK","Alaska",486,871,28598,2015
4,38,"ND","North Dakota",481,904,24654,2015
4,31,"NE","Nebraska",476,899,3304,2015
4,45,"SC","South Carolina",451,877,24557,2015
4,46,"SD","South Dakota",371,638,22594,2015
4,22,"LA","Louisiana",366,671,15524,2015
4,21,"KY","Kentucky",348,669,14258,2015
4,56,"WY","Wyoming",345,686,20599,2015
4,5,"AR","Arkansas",326,661,13834,2015
4,1,"AL","Alabama",285,575,16478,2015
4,9,"CT","Connecticut",236,400,15645,2015
4,28,"MS","Mississippi",197,425,9168,2015
4,23,"ME","Maine",148,248,4022,2015
4,33,"NH","New Hampshire",139,227,7302,2015
4,11,"DC","District Of Columbia",116,158,6190,2015
4,54,"WV","West Virginia",103,190,5517,2015
4,10,"DE","Delaware",75,148,4503,2015
4,44,"RI","Rhode Island",72,126,3366,2015
4,50,"VT","Vermont",68,112,7968,2015
5,96,"AR","AR Total Migration-US and Foreign",23374,46025,1066224,2015
5,97,"AR","AR Total Migration-US",22941,45147,1046409,2015
5,98,"AR","AR Total Migration-Foreign",433,878,19815,2015
5,97,"AR","AR Total Migration-Same State",32457,65470,1161833,2015
5,5,"AR","AR Non-migrants",954334,2145497,58280625,2015
5,48,"TX","Texas",5177,10247,246150,2015
5,40,"OK","Oklahoma",2110,4524,80682,2015
5,29,"MO","Missouri",1987,4006,71670,2015
5,47,"TN","Tennessee",1481,2918,58908,2015
5,12,"FL","Florida",1202,2263,93334,2015
5,6,"CA","California",1115,2039,44453,2015
5,22,"LA","Louisiana",912,1925,38791,2015
5,28,"MS","Mississippi",675,1392,25281,2015
5,17,"IL","Illinois",607,1132,24461,2015
5,13,"GA","Georgia",580,1161,26895,2015
5,8,"CO","Colorado",579,1069,29473,2015
5,57,"FR","Foreign",433,878,19815,2015
5,20,"KS","Kansas",422,826,17309,2015
5,37,"NC","North Carolina",403,815,19772,2015
5,4,"AZ","Arizona",403,749,16036,2015
5,53,"WA","Washington",361,692,21196,2015
5,51,"VA","Virginia",348,648,23316,2015
5,1,"AL","Alabama",338,703,15223,2015
5,36,"NY","New York",297,466,10562,2015
5,39,"OH","Ohio",289,588,17136,2015
5,26,"MI","Michigan",271,538,10260,2015
5,18,"IN","Indiana",265,496,9788,2015
5,21,"KY","Kentucky",234,454,11097,2015
5,55,"WI","Wisconsin",221,403,8818,2015
5,45,"SC","South Carolina",205,416,9821,2015
5,42,"PA","Pennsylvania",203,349,12371,2015
5,32,"NV","Nevada",188,378,8596,2015
5,19,"IA","Iowa",179,371,5638,2015
5,41,"OR","Oregon",173,300,6346,2015
5,27,"MN","Minnesota",167,305,9692,2015
5,24,"MD","Maryland",138,259,7575,2015
5,31,"NE","Nebraska",136,275,6094,2015
5,35,"NM","New Mexico",129,244,5502,2015
5,49,"UT","Utah",122,255,6226,2015
5,34,"NJ","New Jersey",111,188,6426,2015
5,38,"ND","North Dakota",104,200,5054,2015
5,25,"MA","Massachusetts",100,162,4685,2015
5,15,"HI","Hawaii",96,192,3035,2015
5,2,"AK","Alaska",79,163,3807,2015
5,56,"WY","Wyoming",76,179,2823,2015
5,30,"MT","Montana",70,140,2288,2015
5,46,"SD","South Dakota",63,113,3145,2015
5,16,"ID","Idaho",61,133,5094,2015
5,54,"WV","West Virginia",55,118,2196,2015
5,9,"CT","Connecticut",49,89,2008,2015
5,11,"DC","District Of Columbia",47,57,2488,2015
5,33,"NH","New Hampshire",30,53,1647,2015
5,10,"DE","Delaware",25,50,999,2015
5,44,"RI","Rhode Island",22,50,1067,2015
5,23,"ME","Maine",19,33,715,2015
5,50,"VT","Vermont",17,21,461,2015
6,96,"CA","CA Total Migration-US and Foreign",212337,388394,15681638,2015
6,97,"CA","CA Total Migration-US",200440,365561,14560580,2015
6,98,"CA","CA Total Migration-Foreign",11897,22833,1121058,2015
6,97,"CA","CA Total Migration-Same State",364319,676488,24921124,2015
6,6,"CA","CA Non-migrants",13658090,30666470,1154367010,2015
6,48,"TX","Texas",25288,50924,1804603,2015
6,32,"NV","Nevada",17680,33533,1610535,2015
6,4,"AZ","Arizona",15330,29184,1013447,2015
6,53,"WA","Washington",15010,27516,1065233,2015
6,57,"FR","Foreign",11897,22833,1121058,2015
6,41,"OR","Oregon",11621,20178,664130,2015
6,36,"NY","New York",10759,15092,1032711,2015
6,12,"FL","Florida",10239,18149,1162002,2015
6,8,"CO","Colorado",8337,14858,646116,2015
6,17,"IL","Illinois",5405,9125,398651,2015
6,51,"VA","Virginia",5184,9727,372849,2015
6,13,"GA","Georgia",4998,9491,308613,2015
6,37,"NC","North Carolina",4854,9435,307171,2015
6,15,"HI","Hawaii",4508,7779,301849,2015
6,49,"UT","Utah",4330,8902,251675,2015
6,25,"MA","Massachusetts",3395,5187,335401,2015
6,16,"ID","Idaho",3253,6743,213209,2015
6,42,"PA","Pennsylvania",3198,5230,256309,2015
6,47,"TN","Tennessee",2922,5468,184086,2015
6,39,"OH","Ohio",2808,4857,176069,2015
6,26,"MI","Michigan",2794,4906,164638,2015
6,24,"MD","Maryland",2716,4638,164545,2015
6,34,"NJ","New Jersey",2666,4695,252545,2015
6,29,"MO","Missouri",2421,4417,125672,2015
6,40,"OK","Oklahoma",2199,4300,80912,2015
6,27,"MN","Minnesota",2139,3766,132442,2015
6,35,"NM","New Mexico",2030,3689,110645,2015
6,18,"IN","Indiana",1830,3448,94148,2015
6,22,"LA","Louisiana",1771,3105,84039,2015
6,55,"WI","Wisconsin",1703,3047,93059,2015
6,45,"SC","South Carolina",1632,2978,110849,2015
6,20,"KS","Kansas",1564,3004,64787,2015
6,30,"MT","Montana",1275,2244,113013,2015
6,2,"AK","Alaska",1271,2249,56604,2015
6,5,"AR","Arkansas",1270,2480,50134,2015
6,9,"CT","Connecticut",1248,2069,107745,2015
6,21,"KY","Kentucky",1187,2209,67338,2015
6,11,"DC","District Of Columbia",1184,1409,79258,2015
6,1,"AL","Alabama",1169,2274,55689,2015
6,31,"NE","Nebraska",991,2012,47689,2015
6,19,"IA","Iowa",975,1859,41183,2015
6,38,"ND","North Dakota",880,1585,38059,2015
6,28,"MS","Mississippi",810,1588,47318,2015
6,56,"WY","Wyoming",798,1483,75995,2015
6,46,"SD","South Dakota",573,1057,33792,2015
6,33,"NH","New Hampshire",487,778,31862,2015
6,23,"ME","Maine",462,733,35605,2015
6,44,"RI","Rhode Island",406,711,23637,2015
6,10,"DE","Delaware",311,549,32683,2015
6,50,"VT","Vermont",290,448,29760,2015
6,54,"WV","West Virginia",269,453,10273,2015
8,96,"CO","CO Total Migration-US and Foreign",56653,102784,3618217,2015
8,97,"CO","CO Total Migration-US",54894,99310,3495310,2015
8,98,"CO","CO Total Migration-Foreign",1759,3474,122907,2015
8,97,"CO","CO Total Migration-Same State",89984,162557,4928376,2015
8,8,"CO","CO Non-migrants",1932425,4134014,157232055,2015
8,48,"TX","Texas",6641,13360,463370,2015
8,6,"CA","California",6317,10684,446800,2015
8,12,"FL","Florida",3720,6590,487532,2015
8,4,"AZ","Arizona",3292,5903,213866,2015
8,53,"WA","Washington",2154,3710,127938,2015
8,57,"FR","Foreign",1759,3474,122907,2015
8,35,"NM","New Mexico",1635,3170,82398,2015
8,56,"WY","Wyoming",1474,2732,84341,2015
8,17,"IL","Illinois",1451,2370,85995,2015
8,36,"NY","New York",1402,2057,84079,2015
8,41,"OR","Oregon",1303,2142,67135,2015
8,13,"GA","Georgia",1260,2553,71556,2015
8,49,"UT","Utah",1257,2525,59533,2015
8,32,"NV","Nevada",1249,2143,85973,2015
8,37,"NC","North Carolina",1234,2420,69422,2015
8,20,"KS","Kansas",1190,2301,50853,2015
8,51,"VA","Virginia",1136,2113,71808,2015
8,31,"NE","Nebraska",1106,2060,46032,2015
8,29,"MO","Missouri",1103,2071,52468,2015
8,40,"OK","Oklahoma",1011,2027,50114,2015
8,26,"MI","Michigan",960,1621,44124,2015
8,27,"MN","Minnesota",889,1582,43566,2015
8,39,"OH","Ohio",854,1459,42909,2015
8,47,"TN","Tennessee",831,1532,42417,2015
8,42,"PA","Pennsylvania",823,1344,41544,2015
8,30,"MT","Montana",698,1168,29938,2015
8,55,"WI","Wisconsin",679,1094,53054,2015
8,25,"MA","Massachusetts",649,982,41843,2015
8,16,"ID","Idaho",631,1207,32062,2015
8,19,"IA","Iowa",619,1125,25431,2015
8,15,"HI","Hawaii",618,1216,33076,2015
8,18,"IN","Indiana",607,1082,28196,2015
8,24,"MD","Maryland",563,959,34454,2015
8,45,"SC","South Carolina",529,998,26501,2015
8,38,"ND","North Dakota",513,972,30146,2015
8,46,"SD","South Dakota",498,866,29953,2015
8,22,"LA","Louisiana",491,860,22019,2015
8,1,"AL","Alabama",473,932,24958,2015
8,34,"NJ","New Jersey",438,752,23906,2015
8,2,"AK","Alaska",411,689,22373,2015
8,21,"KY","Kentucky",387,796,21918,2015
8,5,"AR","Arkansas",368,731,16608,2015
8,9,"CT","Connecticut",258,439,16323,2015
8,28,"MS","Mississippi",243,510,9549,2015
8,11,"DC","District Of Columbia",180,227,18054,2015
8,33,"NH","New Hampshire",177,305,11010,2015
8,23,"ME","Maine",160,253,9324,2015
8,50,"VT","Vermont",144,206,4990,2015
8,54,"WV","West Virginia",126,224,6055,2015
8,44,"RI","Rhode Island",75,113,3473,2015
8,10,"DE","Delaware",67,135,4326,2015
9,96,"CT","CT Total Migration-US and Foreign",36505,60493,3705476,2015
9,97,"CT","CT Total Migration-US",35374,58290,3545197,2015
9,98,"CT","CT Total Migration-Foreign",1131,2203,160279,2015
9,97,"CT","CT Total Migration-Same State",21110,33767,1178906,2015
9,9,"CT","CT Non-migrants",1383786,2839854,148163858,2015
9,36,"NY","New York",6706,10189,671497,2015
9,12,"FL","Florida",5800,10318,985402,2015
9,25,"MA","Massachusetts",3815,5544,256010,2015
9,6,"CA","California",2178,3296,276642,2015
9,48,"TX","Texas",1596,3089,156229,2015
9,37,"NC","North Carolina",1438,2641,101998,2015
9,34,"NJ","New Jersey",1271,2193,105905,2015
9,57,"FR","Foreign",1131,2203,160279,2015
9,42,"PA","Pennsylvania",1008,1693,81793,2015
9,51,"VA","Virginia",974,1716,87793,2015
9,44,"RI","Rhode Island",940,1458,56552,2015
9,13,"GA","Georgia",915,1724,67797,2015
9,45,"SC","South Carolina",895,1650,86558,2015
9,24,"MD","Maryland",587,945,46976,2015
9,33,"NH","New Hampshire",560,892,51142,2015
9,8,"CO","Colorado",546,763,43142,2015
9,17,"IL","Illinois",510,813,48499,2015
9,4,"AZ","Arizona",458,794,37599,2015
9,53,"WA","Washington",457,763,31061,2015
9,23,"ME","Maine",436,676,29812,2015
9,50,"VT","Vermont",399,591,30087,2015
9,39,"OH","Ohio",370,683,26710,2015
9,47,"TN","Tennessee",340,642,30955,2015
9,26,"MI","Michigan",265,521,26821,2015
9,11,"DC","District Of Columbia",261,306,18440,2015
9,15,"HI","Hawaii",225,360,10761,2015
9,32,"NV","Nevada",208,310,13218,2015
9,27,"MN","Minnesota",184,322,22703,2015
9,41,"OR","Oregon",178,255,8885,2015
9,18,"IN","Indiana",159,276,16051,2015
9,29,"MO","Missouri",149,266,10757,2015
9,55,"WI","Wisconsin",147,253,11268,2015
9,22,"LA","Louisiana",142,214,8029,2015
9,10,"DE","Delaware",130,243,8769,2015
9,1,"AL","Alabama",130,248,7706,2015
9,21,"KY","Kentucky",127,231,5898,2015
9,49,"UT","Utah",108,188,9500,2015
9,35,"NM","New Mexico",98,151,5836,2015
9,20,"KS","Kansas",80,137,4361,2015
9,40,"OK","Oklahoma",76,153,4363,2015
9,19,"IA","Iowa",55,89,2858,2015
9,5,"AR","Arkansas",54,104,5793,2015
9,30,"MT","Montana",53,69,5789,2015
9,2,"AK","Alaska",51,76,2043,2015
9,31,"NE","Nebraska",50,90,4823,2015
9,54,"WV","West Virginia",44,70,1524,2015
9,56,"WY","Wyoming",43,57,11755,2015
9,46,"SD","South Dakota",40,65,2393,2015
9,28,"MS","Mississippi",40,52,1196,2015
9,16,"ID","Idaho",40,60,2365,2015
9,38,"ND","North Dakota",38,51,1132,2015
10,96,"DE","DE Total Migration-US and Foreign",11203,19811,660586,2015
10,97,"DE","DE Total Migration-US",10930,19256,644516,2015
10,98,"DE","DE Total Migration-Foreign",273,555,16069,2015
10,97,"DE","DE Total Migration-Same State",2885,5254,119856,2015
10,10,"DE","DE Non-migrants",347432,721941,24478142,2015
10,42,"PA","Pennsylvania",2401,4262,169750,2015
10,24,"MD","Maryland",1992,3571,91797,2015
10,12,"FL","Florida",1016,1791,55112,2015
10,34,"NJ","New Jersey",832,1413,42143,2015
10,36,"NY","New York",552,849,48777,2015
10,48,"TX","Texas",507,958,28563,2015
10,51,"VA","Virginia",496,840,27742,2015
10,6,"CA","California",412,680,27435,2015
10,37,"NC","North Carolina",400,761,24335,2015
10,13,"GA","Georgia",279,515,11689,2015
10,57,"FR","Foreign",273,555,16069,2015
10,45,"SC","South Carolina",157,275,8880,2015
10,39,"OH","Ohio",150,246,7531,2015
10,25,"MA","Massachusetts",150,208,12868,2015
10,8,"CO","Colorado",127,207,6544,2015
10,47,"TN","Tennessee",110,224,4817,2015
10,4,"AZ","Arizona",109,190,3452,2015
10,17,"IL","Illinois",106,177,5805,2015
10,53,"WA","Washington",89,159,5033,2015
10,55,"WI","Wisconsin",84,256,3005,2015
10,9,"CT","Connecticut",84,151,6970,2015
10,11,"DC","District Of Columbia",80,104,5434,2015
10,26,"MI","Michigan",74,142,4962,2015
10,18,"IN","Indiana",48,84,2118,2015
10,32,"NV","Nevada",45,65,5479,2015
10,54,"WV","West Virginia",44,87,2363,2015
10,22,"LA","Louisiana",42,80,3150,2015
10,27,"MN","Minnesota",42,64,2913,2015
10,15,"HI","Hawaii",38,71,1496,2015
10,1,"AL","Alabama",38,61,1461,2015
10,29,"MO","Missouri",37,63,2348,2015
10,33,"NH","New Hampshire",36,57,2010,2015
10,41,"OR","Oregon",35,55,2341,2015
10,21,"KY","Kentucky",35,60,1981,2015
10,2,"AK","Alaska",33,57,1195,2015
10,49,"UT","Utah",32,64,2273,2015
10,20,"KS","Kansas",30,57,1694,2015
10,40,"OK","Oklahoma",28,54,1439,2015
10,5,"AR","Arkansas",27,63,1146,2015
10,23,"ME","Maine",27,50,1536,2015
10,44,"RI","Rhode Island",24,36,1042,2015
10,28,"MS","Mississippi",20,48,735,2015
10,35,"NM","New Mexico",19,33,1002,2015
10,50,"VT","Vermont",18,24,913,2015
10,19,"IA","Iowa",14,20,855,2015
10,38,"ND","North Dakota",11,24,379,2015
10,16,"ID","Idaho",-1,-1,-1,2015
10,46,"SD","South Dakota",-1,-1,-1,2015
10,30,"MT","Montana",-1,-1,-1,2015
10,31,"NE","Nebraska",-1,-1,-1,2015
10,56,"WY","Wyoming",-1,-1,-1,2015
11,96,"DC","DC Total Migration-US and Foreign",21005,32189,1699650,2015
11,97,"DC","DC Total Migration-US",20412,31227,1645482,2015
11,98,"DC","DC Total Migration-Foreign",593,962,54168,2015
11,11,"DC","DC Non-migrants",255331,426998,25292722,2015
11,24,"MD","Maryland",7197,12835,457245,2015
11,51,"VA","Virginia",3714,5634,341372,2015
11,6,"CA","California",1469,1880,150872,2015
11,36,"NY","New York",1455,1739,123317,2015
11,48,"TX","Texas",681,1023,53534,2015
11,12,"FL","Florida",671,949,90722,2015
11,57,"FR","Foreign",593,962,54168,2015
11,42,"PA","Pennsylvania",468,617,35381,2015
11,37,"NC","North Carolina",467,692,29088,2015
11,25,"MA","Massachusetts",448,567,44381,2015
11,17,"IL","Illinois",385,492,30501,2015
11,13,"GA","Georgia",354,513,24896,2015
11,34,"NJ","New Jersey",301,410,21057,2015
11,8,"CO","Colorado",282,377,29990,2015
11,53,"WA","Washington",252,343,18328,2015
11,39,"OH","Ohio",196,268,13118,2015
11,9,"CT","Connecticut",163,200,15743,2015
11,26,"MI","Michigan",157,215,10958,2015
11,45,"SC","South Carolina",143,223,11146,2015
11,47,"TN","Tennessee",139,194,11735,2015
11,41,"OR","Oregon",117,161,8769,2015
11,4,"AZ","Arizona",117,156,10372,2015
11,27,"MN","Minnesota",98,129,6794,2015
11,55,"WI","Wisconsin",79,97,5526,2015
11,29,"MO","Missouri",77,100,5382,2015
11,18,"IN","Indiana",76,115,5001,2015
11,22,"LA","Louisiana",69,95,5462,2015
11,10,"DE","Delaware",69,87,9508,2015
11,15,"HI","Hawaii",59,94,4711,2015
11,54,"WV","West Virginia",58,114,2494,2015
11,1,"AL","Alabama",54,92,5309,2015
11,35,"NM","New Mexico",52,68,5972,2015
11,32,"NV","Nevada",51,72,3585,2015
11,33,"NH","New Hampshire",46,63,4800,2015
11,21,"KY","Kentucky",44,63,2358,2015
11,44,"RI","Rhode Island",43,61,3085,2015
11,23,"ME","Maine",43,55,2600,2015
11,50,"VT","Vermont",40,56,5223,2015
11,49,"UT","Utah",36,63,3462,2015
11,28,"MS","Mississippi",35,49,2253,2015
11,40,"OK","Oklahoma",33,46,2134,2015
11,19,"IA","Iowa",33,42,2558,2015
11,20,"KS","Kansas",32,38,1488,2015
11,5,"AR","Arkansas",27,33,2150,2015
11,31,"NE","Nebraska",22,29,1611,2015
11,2,"AK","Alaska",22,25,980,2015
11,16,"ID","Idaho",21,33,17226,2015
11,46,"SD","South Dakota",17,20,1281,2015
11,38,"ND","North Dakota",-1,-1,-1,2015
11,30,"MT","Montana",-1,-1,-1,2015
11,56,"WY","Wyoming",-1,-1,-1,2015
12,96,"FL","FL Total Migration-US and Foreign",177001,309354,9616480,2015
12,97,"FL","FL Total Migration-US",169965,296648,9093486,2015
12,98,"FL","FL Total Migration-Foreign",7036,12706,522994,2015
12,97,"FL","FL Total Migration-Same State",227647,407226,10613324,2015
12,12,"FL","FL Non-migrants",7246289,14640337,493450202,2015
12,48,"TX","Texas",21446,39133,902345,2015
12,13,"GA","Georgia",15624,29784,692115,2015
12,36,"NY","New York",14014,22123,1320129,2015
12,6,"CA","California",10607,17150,694337,2015
12,37,"NC","North Carolina",9402,17093,459901,2015
12,57,"FR","Foreign",7036,12706,522994,2015
12,51,"VA","Virginia",6648,11999,407508,2015
12,42,"PA","Pennsylvania",5690,9671,277730,2015
12,47,"TN","Tennessee",5501,10211,273693,2015
12,39,"OH","Ohio",5450,9355,230807,2015
12,34,"NJ","New Jersey",5240,8840,380186,2015
12,17,"IL","Illinois",4659,7583,225795,2015
12,25,"MA","Massachusetts",4595,7404,252250,2015
12,1,"AL","Alabama",4489,8446,185502,2015
12,8,"CO","Colorado",4458,7190,213301,2015
12,26,"MI","Michigan",4397,7580,188352,2015
12,45,"SC","South Carolina",4229,7697,199287,2015
12,24,"MD","Maryland",3581,6162,197823,2015
12,18,"IN","Indiana",3004,5286,130761,2015
12,53,"WA","Washington",2903,4971,147182,2015
12,21,"KY","Kentucky",2465,4505,117159,2015
12,4,"AZ","Arizona",2458,4255,145598,2015
12,9,"CT","Connecticut",2447,4185,144141,2015
12,22,"LA","Louisiana",2197,3855,99152,2015
12,29,"MO","Missouri",2021,3598,145771,2015
12,32,"NV","Nevada",1907,3191,88359,2015
12,55,"WI","Wisconsin",1660,2806,91038,2015
12,28,"MS","Mississippi",1436,2669,56518,2015
12,27,"MN","Minnesota",1372,2286,85134,2015
12,40,"OK","Oklahoma",1271,2394,49945,2015
12,41,"OR","Oregon",1141,1759,46097,2015
12,15,"HI","Hawaii",1119,1921,50010,2015
12,33,"NH","New Hampshire",1032,1690,49381,2015
12,20,"KS","Kansas",974,1747,36766,2015
12,5,"AR","Arkansas",965,1745,53278,2015
12,23,"ME","Maine",946,1523,41956,2015
12,44,"RI","Rhode Island",876,1492,39588,2015
12,35,"NM","New Mexico",796,1402,38966,2015
12,54,"WV","West Virginia",789,1403,25581,2015
12,11,"DC","District Of Columbia",745,972,63924,2015
12,19,"IA","Iowa",731,1262,41860,2015
12,49,"UT","Utah",729,1417,36794,2015
12,31,"NE","Nebraska",610,1056,21840,2015
12,2,"AK","Alaska",607,1044,24232,2015
12,10,"DE","Delaware",583,987,24101,2015
12,38,"ND","North Dakota",527,958,21375,2015
12,50,"VT","Vermont",383,595,18170,2015
12,16,"ID","Idaho",367,687,15603,2015
12,30,"MT","Montana",350,619,16723,2015
12,46,"SD","South Dakota",287,493,14765,2015
