"y1_statefips","y2_statefips","y2_state","y2_state_name","n1","n2","AGI","Year"
2,22,"LA","Louisiana",195,443,10643,2013
2,24,"MD","Maryland",191,379,9700,2013
2,56,"WY","Wyoming",170,330,9979,2013
2,38,"ND","North Dakota",169,316,10171,2013
2,21,"KY","Kentucky",167,414,7591,2013
2,25,"MA","Massachusetts",156,272,8192,2013
2,5,"AR","Arkansas",153,317,6907,2013
2,18,"IN","Indiana",141,282,6571,2013
2,34,"NJ","New Jersey",124,272,5510,2013
2,46,"SD","South Dakota",117,268,6924,2013
2,28,"MS","Mississippi",116,236,5925,2013
2,19,"IA","Iowa",104,233,5488,2013
2,31,"NE","Nebraska",101,217,5280,2013
2,23,"ME","Maine",81,162,4551,2013
2,9,"CT","Connecticut",69,127,3800,2013
2,33,"NH","New Hampshire",68,141,3571,2013
2,54,"WV","West Virginia",52,105,3240,2013
2,50,"VT","Vermont",48,92,2622,2013
2,11,"DC","District Of Columbia",31,45,1951,2013
2,10,"DE","Delaware",29,69,1248,2013
2,44,"RI","Rhode Island",24,41,1002,2013
4,96,"AZ","AZ Total Migration US and Foreign",94533,185497,4888555,2013
4,97,"AZ","AZ Total Migration US",91904,179924,4745087,2013
4,98,"AZ","AZ Total Migration Foreign",2629,5573,143468,2013
4,4,"AZ","AZ Non-migrants",2137465,4848674,132371320,2013
4,6,"CA","California",17967,34959,876275,2013
4,48,"TX","Texas",8427,17835,439859,2013
4,8,"CO","Colorado",5049,9682,274469,2013
4,53,"WA","Washington",4736,9007,250244,2013
4,12,"FL","Florida",4317,7652,213786,2013
4,32,"NV","Nevada",3475,7005,163333,2013
4,35,"NM","New Mexico",3321,7622,124365,2013
4,17,"IL","Illinois",2963,5151,150548,2013
4,41,"OR","Oregon",2936,5481,149927,2013
4,57,"FR","Foreign",2629,5573,143468,2013
4,49,"UT","Utah",2388,5785,115838,2013
4,26,"MI","Michigan",2239,4120,104045,2013
4,36,"NY","New York",2208,3683,116659,2013
4,39,"OH","Ohio",1918,3658,102269,2013
4,37,"NC","North Carolina",1781,3728,99101,2013
4,13,"GA","Georgia",1706,3516,83437,2013
4,27,"MN","Minnesota",1702,2987,113532,2013
4,51,"VA","Virginia",1622,3379,100706,2013
4,42,"PA","Pennsylvania",1531,2730,81776,2013
4,29,"MO","Missouri",1426,2755,69671,2013
4,55,"WI","Wisconsin",1413,2504,76207,2013
4,16,"ID","Idaho",1228,2776,57326,2013
4,18,"IN","Indiana",1193,2320,56657,2013
4,47,"TN","Tennessee",1156,2325,61765,2013
4,40,"OK","Oklahoma",1101,2354,45841,2013
4,19,"IA","Iowa",982,1871,53406,2013
4,20,"KS","Kansas",909,1816,43190,2013
4,25,"MA","Massachusetts",865,1436,51782,2013
4,15,"HI","Hawaii",839,1622,47193,2013
4,24,"MD","Maryland",809,1539,47552,2013
4,30,"MT","Montana",789,1457,40383,2013
4,34,"NJ","New Jersey",779,1401,42927,2013
4,45,"SC","South Carolina",720,1469,41977,2013
4,31,"NE","Nebraska",683,1289,31408,2013
4,2,"AK","Alaska",609,1198,28557,2013
4,21,"KY","Kentucky",602,1197,28983,2013
4,38,"ND","North Dakota",598,1176,34798,2013
4,1,"AL","Alabama",591,1203,30537,2013
4,5,"AR","Arkansas",562,1160,31168,2013
4,56,"WY","Wyoming",550,1018,89837,2013
4,46,"SD","South Dakota",544,1029,28343,2013
4,22,"LA","Louisiana",528,1037,25378,2013
4,9,"CT","Connecticut",421,765,35602,2013
4,33,"NH","New Hampshire",385,722,18248,2013
4,28,"MS","Mississippi",287,594,12627,2013
4,23,"ME","Maine",266,528,13241,2013
4,11,"DC","District Of Columbia",219,306,12677,2013
4,54,"WV","West Virginia",171,337,7048,2013
4,10,"DE","Delaware",133,295,8148,2013
4,50,"VT","Vermont",130,203,5448,2013
4,44,"RI","Rhode Island",130,242,6993,2013
5,96,"AR","AR Total Migration US and Foreign",33321,68672,1513224,2013
5,97,"AR","AR Total Migration US",32861,67692,1490074,2013
5,98,"AR","AR Total Migration Foreign",460,980,23150,2013
5,5,"AR","AR Non-migrants",941087,2133591,55560483,2013
5,48,"TX","Texas",6831,14190,313656,2013
5,40,"OK","Oklahoma",3139,6895,118635,2013
5,29,"MO","Missouri",2768,5730,103051,2013
5,47,"TN","Tennessee",1983,4064,79286,2013
5,12,"FL","Florida",1809,3522,102429,2013
5,6,"CA","California",1605,3084,61056,2013
5,22,"LA","Louisiana",1328,2850,55388,2013
5,28,"MS","Mississippi",941,2036,36716,2013
5,13,"GA","Georgia",935,1974,49576,2013
5,17,"IL","Illinois",907,1765,47180,2013
5,8,"CO","Colorado",743,1428,40366,2013
5,37,"NC","North Carolina",646,1284,32925,2013
5,20,"KS","Kansas",633,1322,24805,2013
5,51,"VA","Virginia",567,1145,25765,2013
5,1,"AL","Alabama",548,1239,26448,2013
5,4,"AZ","Arizona",529,1063,22372,2013
5,39,"OH","Ohio",511,1052,29090,2013
5,57,"FR","Foreign",460,980,23150,2013
5,53,"WA","Washington",450,891,19259,2013
5,26,"MI","Michigan",418,860,18119,2013
5,18,"IN","Indiana",417,845,16537,2013
5,36,"NY","New York",385,680,18623,2013
5,21,"KY","Kentucky",365,784,15773,2013
5,55,"WI","Wisconsin",355,722,14495,2013
5,45,"SC","South Carolina",345,685,16850,2013
5,27,"MN","Minnesota",331,708,18620,2013
5,42,"PA","Pennsylvania",328,714,20652,2013
5,19,"IA","Iowa",288,587,10831,2013
5,32,"NV","Nevada",252,499,8557,2013
5,35,"NM","New Mexico",224,444,10388,2013
5,41,"OR","Oregon",219,405,7943,2013
5,31,"NE","Nebraska",215,446,10471,2013
5,34,"NJ","New Jersey",200,416,14431,2013
5,24,"MD","Maryland",180,334,9165,2013
5,49,"UT","Utah",167,404,8495,2013
5,25,"MA","Massachusetts",160,295,8012,2013
5,2,"AK","Alaska",138,298,6033,2013
5,38,"ND","North Dakota",126,269,5205,2013
5,56,"WY","Wyoming",120,258,4674,2013
5,15,"HI","Hawaii",113,234,3908,2013
5,16,"ID","Idaho",103,225,5316,2013
5,54,"WV","West Virginia",84,167,3111,2013
5,46,"SD","South Dakota",79,167,8731,2013
5,30,"MT","Montana",78,153,2781,2013
5,9,"CT","Connecticut",68,126,21815,2013
5,11,"DC","District Of Columbia",49,58,3143,2013
5,10,"DE","Delaware",48,102,2110,2013
5,23,"ME","Maine",45,98,2193,2013
5,33,"NH","New Hampshire",37,78,2510,2013
5,44,"RI","Rhode Island",28,58,1419,2013
5,50,"VT","Vermont",23,39,1159,2013
6,96,"CA","CA Total Migration US and Foreign",280002,532619,20914782,2013
6,97,"CA","CA Total Migration US",266937,505991,19642988,2013
6,98,"CA","CA Total Migration Foreign",13065,26628,1271794,2013
6,6,"CA","CA Non-migrants",13148643,30139423,1056418176,2013
6,48,"TX","Texas",30771,64053,2369471,2013
6,32,"NV","Nevada",21362,41132,1765826,2013
6,4,"AZ","Arizona",20473,40325,1193404,2013
6,53,"WA","Washington",18366,35456,1521210,2013
6,41,"OR","Oregon",13882,25154,794495,2013
6,12,"FL","Florida",13617,24609,1193202,2013
6,36,"NY","New York",13535,19362,1504303,2013
6,57,"FR","Foreign",13065,26628,1271794,2013
6,8,"CO","Colorado",10871,20312,759031,2013
6,17,"IL","Illinois",8067,14152,567672,2013
6,51,"VA","Virginia",7618,15669,547216,2013
6,13,"GA","Georgia",7081,13785,379415,2013
6,37,"NC","North Carolina",6884,14025,496414,2013
6,15,"HI","Hawaii",6117,11070,430311,2013
6,49,"UT","Utah",5544,12657,394739,2013
6,25,"MA","Massachusetts",5189,8114,521157,2013
6,42,"PA","Pennsylvania",4661,8076,337531,2013
6,26,"MI","Michigan",4649,8670,281984,2013
6,39,"OH","Ohio",4351,7934,269633,2013
6,16,"ID","Idaho",4300,8934,503186,2013
6,34,"NJ","New Jersey",3993,7215,413914,2013
6,47,"TN","Tennessee",3965,7734,251353,2013
6,24,"MD","Maryland",3944,7372,248921,2013
6,29,"MO","Missouri",3720,7056,198009,2013
6,27,"MN","Minnesota",3154,5819,197006,2013
6,40,"OK","Oklahoma",3083,6359,151646,2013
6,35,"NM","New Mexico",2971,5523,113306,2013
6,18,"IN","Indiana",2711,5317,154507,2013
6,55,"WI","Wisconsin",2476,4607,128303,2013
6,22,"LA","Louisiana",2473,4530,187884,2013
6,45,"SC","South Carolina",2245,4465,129442,2013
6,20,"KS","Kansas",2181,4550,104378,2013
6,5,"AR","Arkansas",1920,3942,87932,2013
6,30,"MT","Montana",1914,3476,234617,2013
6,9,"CT","Connecticut",1907,3258,175438,2013
6,1,"AL","Alabama",1742,3458,89566,2013
6,2,"AK","Alaska",1688,3046,70670,2013
6,19,"IA","Iowa",1625,3281,68891,2013
6,21,"KY","Kentucky",1599,3078,77369,2013
6,11,"DC","District Of Columbia",1533,2010,125348,2013
6,31,"NE","Nebraska",1380,2793,65759,2013
6,28,"MS","Mississippi",1206,2365,77929,2013
6,56,"WY","Wyoming",969,1939,116979,2013
6,38,"ND","North Dakota",928,1775,45038,2013
6,33,"NH","New Hampshire",831,1403,84779,2013
6,46,"SD","South Dakota",809,1555,48453,2013
6,23,"ME","Maine",709,1147,47748,2013
6,44,"RI","Rhode Island",676,1283,41492,2013
6,50,"VT","Vermont",424,637,26572,2013
6,10,"DE","Delaware",416,761,27090,2013
6,54,"WV","West Virginia",407,748,22452,2013
8,96,"CO","CO Total Migration US and Foreign",82365,158807,5104532,2013
8,97,"CO","CO Total Migration US",80285,154364,4949978,2013
8,98,"CO","CO Total Migration Foreign",2080,4443,154554,2013
8,8,"CO","CO Non-migrants",1806505,3948575,141209758,2013
8,6,"CA","California",9317,16778,536084,2013
8,48,"TX","Texas",9285,19601,985988,2013
8,12,"FL","Florida",4888,9079,337852,2013
8,4,"AZ","Arizona",4714,9236,291868,2013
8,53,"WA","Washington",2865,5324,162346,2013
8,35,"NM","New Mexico",2257,4415,105703,2013
8,17,"IL","Illinois",2091,3635,116484,2013
8,57,"FR","Foreign",2080,4443,154554,2013
8,36,"NY","New York",2065,3244,108600,2013
8,56,"WY","Wyoming",2000,3903,102187,2013
8,51,"VA","Virginia",1947,4030,132077,2013
8,13,"GA","Georgia",1878,3911,104509,2013
8,37,"NC","North Carolina",1878,3810,104498,2013
8,49,"UT","Utah",1825,4099,105155,2013
8,41,"OR","Oregon",1796,3232,97258,2013
8,20,"KS","Kansas",1790,3682,80896,2013
8,32,"NV","Nevada",1727,3253,107274,2013
8,31,"NE","Nebraska",1626,3172,82662,2013
8,29,"MO","Missouri",1621,3116,79299,2013
8,26,"MI","Michigan",1576,2949,82575,2013
8,40,"OK","Oklahoma",1547,3134,74095,2013
8,39,"OH","Ohio",1524,2786,77216,2013
8,27,"MN","Minnesota",1464,2588,76451,2013
8,42,"PA","Pennsylvania",1346,2461,90277,2013
8,47,"TN","Tennessee",1194,2436,64647,2013
8,55,"WI","Wisconsin",1120,1990,53840,2013
8,30,"MT","Montana",1059,1941,63950,2013
8,25,"MA","Massachusetts",1026,1632,58949,2013
8,19,"IA","Iowa",961,1778,45283,2013
8,24,"MD","Maryland",901,1687,51839,2013
8,16,"ID","Idaho",863,1772,44645,2013
8,18,"IN","Indiana",862,1642,41565,2013
8,15,"HI","Hawaii",854,1719,41813,2013
8,45,"SC","South Carolina",830,1748,48458,2013
8,22,"LA","Louisiana",749,1496,34549,2013
8,38,"ND","North Dakota",741,1543,40520,2013
8,2,"AK","Alaska",697,1382,33352,2013
8,34,"NJ","New Jersey",680,1214,39295,2013
8,46,"SD","South Dakota",667,1286,32938,2013
8,1,"AL","Alabama",616,1310,30522,2013
8,21,"KY","Kentucky",609,1287,30026,2013
8,5,"AR","Arkansas",585,1211,29192,2013
8,28,"MS","Mississippi",405,745,13588,2013
8,9,"CT","Connecticut",393,713,26432,2013
8,33,"NH","New Hampshire",322,551,14228,2013
8,11,"DC","District Of Columbia",274,348,19838,2013
8,23,"ME","Maine",263,435,12339,2013
8,50,"VT","Vermont",196,310,16473,2013
8,54,"WV","West Virginia",176,365,9809,2013
8,44,"RI","Rhode Island",122,225,6256,2013
8,10,"DE","Delaware",93,160,4277,2013
9,96,"CT","CT Total Migration US and Foreign",48362,85030,5404641,2013
9,97,"CT","CT Total Migration US",47113,82412,5135829,2013
9,98,"CT","CT Total Migration Foreign",1249,2618,268812,2013
9,9,"CT","CT Non-migrants",1365345,2855206,142228765,2013
9,36,"NY","New York",8354,13255,835175,2013
9,12,"FL","Florida",6906,12591,1439485,2013
9,25,"MA","Massachusetts",5114,7925,368497,2013
9,6,"CA","California",2786,4626,338770,2013
9,37,"NC","North Carolina",2057,4021,169367,2013
9,48,"TX","Texas",1978,3861,235487,2013
9,34,"NJ","New Jersey",1905,3526,172850,2013
9,42,"PA","Pennsylvania",1492,2657,128675,2013
9,51,"VA","Virginia",1402,2701,103458,2013
9,44,"RI","Rhode Island",1363,2177,112872,2013
9,13,"GA","Georgia",1318,2632,96337,2013
9,57,"FR","Foreign",1249,2618,268812,2013
9,45,"SC","South Carolina",1190,2258,108688,2013
9,24,"MD","Maryland",886,1578,79385,2013
9,33,"NH","New Hampshire",818,1408,120805,2013
9,17,"IL","Illinois",805,1425,75679,2013
9,23,"ME","Maine",739,1283,49775,2013
9,4,"AZ","Arizona",662,1132,57791,2013
9,8,"CO","Colorado",626,1049,55449,2013
9,39,"OH","Ohio",619,1216,53158,2013
9,53,"WA","Washington",597,1066,44725,2013
9,47,"TN","Tennessee",519,992,69593,2013
9,26,"MI","Michigan",498,985,49716,2013
9,50,"VT","Vermont",465,748,38264,2013
9,11,"DC","District Of Columbia",307,366,13556,2013
9,27,"MN","Minnesota",276,560,35309,2013
9,18,"IN","Indiana",260,527,18891,2013
9,29,"MO","Missouri",242,441,27067,2013
9,41,"OR","Oregon",241,400,37449,2013
9,15,"HI","Hawaii",239,449,12639,2013
9,32,"NV","Nevada",225,399,13984,2013
9,55,"WI","Wisconsin",210,405,17735,2013
9,21,"KY","Kentucky",192,378,14540,2013
9,22,"LA","Louisiana",191,329,15501,2013
9,10,"DE","Delaware",177,328,11421,2013
9,1,"AL","Alabama",171,317,10790,2013
9,49,"UT","Utah",168,360,33227,2013
9,40,"OK","Oklahoma",139,253,7416,2013
9,20,"KS","Kansas",133,236,8061,2013
9,35,"NM","New Mexico",109,161,10193,2013
9,19,"IA","Iowa",104,212,6219,2013
9,28,"MS","Mississippi",84,156,4180,2013
9,31,"NE","Nebraska",81,174,5716,2013
9,5,"AR","Arkansas",81,164,5661,2013
9,2,"AK","Alaska",71,104,3351,2013
9,54,"WV","West Virginia",68,124,3227,2013
9,16,"ID","Idaho",68,142,4588,2013
9,46,"SD","South Dakota",48,82,2580,2013
9,30,"MT","Montana",48,91,2332,2013
9,56,"WY","Wyoming",41,67,3752,2013
9,38,"ND","North Dakota",40,75,2445,2013
10,96,"DE","DE Total Migration US and Foreign",14934,27938,896134,2013
10,97,"DE","DE Total Migration US",14604,27252,876411,2013
10,98,"DE","DE Total Migration Foreign",330,686,19723,2013
10,10,"DE","DE Non-migrants",337313,712571,22966149,2013
10,42,"PA","Pennsylvania",3299,6133,255385,2013
10,24,"MD","Maryland",2416,4537,109263,2013
10,12,"FL","Florida",1312,2365,91779,2013
10,34,"NJ","New Jersey",1059,1845,62454,2013
10,51,"VA","Virginia",734,1524,36663,2013
10,36,"NY","New York",688,1098,27864,2013
10,48,"TX","Texas",598,1222,35866,2013
10,37,"NC","North Carolina",535,1044,26271,2013
10,6,"CA","California",476,894,34216,2013
10,13,"GA","Georgia",471,948,19944,2013
10,57,"FR","Foreign",330,686,19723,2013
10,45,"SC","South Carolina",240,478,17865,2013
10,39,"OH","Ohio",222,441,10650,2013
10,17,"IL","Illinois",183,332,11668,2013
10,25,"MA","Massachusetts",182,308,14871,2013
10,47,"TN","Tennessee",146,279,8281,2013
10,4,"AZ","Arizona",142,266,7821,2013
10,8,"CO","Colorado",136,236,8946,2013
10,53,"WA","Washington",126,213,6882,2013
10,9,"CT","Connecticut",119,209,6561,2013
10,26,"MI","Michigan",107,192,6730,2013
10,11,"DC","District Of Columbia",107,140,7918,2013
10,54,"WV","West Virginia",93,162,3353,2013
10,18,"IN","Indiana",82,154,3757,2013
10,29,"MO","Missouri",78,161,3892,2013
10,1,"AL","Alabama",74,139,3580,2013
10,22,"LA","Louisiana",69,144,3272,2013
10,40,"OK","Oklahoma",64,139,2815,2013
10,32,"NV","Nevada",64,121,3943,2013
10,23,"ME","Maine",61,101,3637,2013
10,27,"MN","Minnesota",60,105,3136,2013
10,21,"KY","Kentucky",56,105,2133,2013
10,55,"WI","Wisconsin",52,140,2578,2013
10,41,"OR","Oregon",49,81,3178,2013
10,15,"HI","Hawaii",45,77,1362,2013
10,20,"KS","Kansas",44,86,1933,2013
10,5,"AR","Arkansas",44,94,2113,2013
10,33,"NH","New Hampshire",42,61,2129,2013
10,49,"UT","Utah",39,90,2119,2013
10,2,"AK","Alaska",38,102,1584,2013
10,28,"MS","Mississippi",36,81,2083,2013
10,19,"IA","Iowa",34,67,1903,2013
10,35,"NM","New Mexico",33,66,2132,2013
10,50,"VT","Vermont",26,43,1312,2013
10,44,"RI","Rhode Island",21,38,1195,2013
10,31,"NE","Nebraska",21,48,1058,2013
10,46,"SD","South Dakota",19,36,716,2013
10,38,"ND","North Dakota",18,29,406,2013
10,30,"MT","Montana",18,26,446,2013
10,56,"WY","Wyoming",15,31,6418,2013
10,16,"ID","Idaho",11,21,331,2013
11,96,"DC","DC Total Migration US and Foreign",29841,45093,2685039,2013
11,97,"DC","DC Total Migration US",29044,43742,2611502,2013
11,98,"DC","DC Total Migration Foreign",797,1351,73538,2013
11,11,"DC","DC Non-migrants",239899,403321,24208925,2013
11,24,"MD","Maryland",9702,16982,624981,2013
11,51,"VA","Virginia",5394,7973,489663,2013
11,36,"NY","New York",2149,2554,162491,2013
11,6,"CA","California",1959,2581,172336,2013
11,12,"FL","Florida",944,1366,117641,2013
11,48,"TX","Texas",829,1218,416525,2013
11,57,"FR","Foreign",797,1351,73538,2013
11,42,"PA","Pennsylvania",791,1013,65025,2013
11,37,"NC","North Carolina",728,1070,66159,2013
11,25,"MA","Massachusetts",710,876,65243,2013
11,17,"IL","Illinois",610,775,53394,2013
11,13,"GA","Georgia",500,760,32707,2013
11,34,"NJ","New Jersey",445,573,29356,2013
11,8,"CO","Colorado",366,489,27513,2013
11,53,"WA","Washington",344,467,25279,2013
11,39,"OH","Ohio",304,411,22481,2013
11,26,"MI","Michigan",273,324,18699,2013
11,9,"CT","Connecticut",261,346,21195,2013
11,45,"SC","South Carolina",186,277,15387,2013
11,41,"OR","Oregon",183,261,18074,2013
11,47,"TN","Tennessee",176,260,11641,2013
11,27,"MN","Minnesota",164,203,10932,2013
11,4,"AZ","Arizona",153,213,16371,2013
11,22,"LA","Louisiana",138,199,8687,2013
11,55,"WI","Wisconsin",136,173,9341,2013
11,29,"MO","Missouri",132,184,11848,2013
11,18,"IN","Indiana",127,183,7763,2013
11,10,"DE","Delaware",102,136,-1516,2013
11,32,"NV","Nevada",89,129,6532,2013
11,1,"AL","Alabama",86,127,5397,2013
11,15,"HI","Hawaii",85,153,7417,2013
11,44,"RI","Rhode Island",80,137,6654,2013
11,21,"KY","Kentucky",78,121,6024,2013
11,33,"NH","New Hampshire",75,110,6258,2013
11,54,"WV","West Virginia",74,121,4944,2013
11,23,"ME","Maine",74,94,4599,2013
11,35,"NM","New Mexico",62,92,6671,2013
11,50,"VT","Vermont",60,75,3932,2013
11,49,"UT","Utah",57,96,5405,2013
11,40,"OK","Oklahoma",51,81,3342,2013
11,19,"IA","Iowa",50,60,2837,2013
11,28,"MS","Mississippi",50,91,2740,2013
11,20,"KS","Kansas",49,73,2780,2013
11,31,"NE","Nebraska",48,68,2860,2013
11,2,"AK","Alaska",34,57,3384,2013
11,5,"AR","Arkansas",33,45,2147,2013
11,30,"MT","Montana",32,40,2998,2013
11,16,"ID","Idaho",23,33,1588,2013
11,56,"WY","Wyoming",20,33,2212,2013
11,46,"SD","South Dakota",17,23,900,2013
11,38,"ND","North Dakota",11,16,664,2013
12,96,"FL","FL Total Migration US and Foreign",286919,512104,17024141,2013
12,97,"FL","FL Total Migration US",278657,496391,16588109,2013
12,98,"FL","FL Total Migration Foreign",8262,15713,436032,2013
12,12,"FL","FL Non-migrants",6941526,14176739,450063746,2013
12,48,"TX","Texas",30296,53818,2290417,2013
12,13,"GA","Georgia",24437,46601,1325315,2013
12,36,"NY","New York",22868,37301,1296227,2013
12,6,"CA","California",16264,27892,1030401,2013
12,37,"NC","North Carolina",15283,29068,747890,2013
12,51,"VA","Virginia",10662,20334,636171,2013
12,39,"OH","Ohio",9849,17480,649312,2013
12,42,"PA","Pennsylvania",9474,16117,495536,2013
12,47,"TN","Tennessee",9259,17771,471001,2013
12,34,"NJ","New Jersey",9022,15418,508932,2013
12,57,"FR","Foreign",8262,15713,436032,2013
12,17,"IL","Illinois",8256,13903,520504,2013
12,26,"MI","Michigan",8196,14133,350365,2013
12,25,"MA","Massachusetts",7746,12783,447402,2013
12,1,"AL","Alabama",7249,14217,303253,2013
12,45,"SC","South Carolina",6739,12980,323090,2013
12,24,"MD","Maryland",5987,10440,345510,2013
12,8,"CO","Colorado",5807,10028,330245,2013
12,18,"IN","Indiana",5265,9641,247208,2013
12,53,"WA","Washington",5013,9084,713407,2013
12,4,"AZ","Arizona",4264,7391,227602,2013
12,9,"CT","Connecticut",4165,6905,341533,2013
12,21,"KY","Kentucky",4012,7424,246224,2013
12,22,"LA","Louisiana",3868,7108,164811,2013
12,29,"MO","Missouri",3692,6625,465714,2013
12,32,"NV","Nevada",3518,5931,162139,2013
12,55,"WI","Wisconsin",3100,5219,172512,2013
12,27,"MN","Minnesota",2544,4433,308958,2013
12,28,"MS","Mississippi",2438,4549,99326,2013
12,40,"OK","Oklahoma",2157,4111,82891,2013
12,33,"NH","New Hampshire",1996,3339,89803,2013
12,5,"AR","Arkansas",1829,3430,83255,2013
12,23,"ME","Maine",1802,2934,75538,2013
12,20,"KS","Kansas",1738,3267,84525,2013
12,41,"OR","Oregon",1673,2784,84102,2013
12,56,"WY","Wyoming",1643,2773,87366,2013
12,54,"WV","West Virginia",1641,2930,73397,2013
12,15,"HI","Hawaii",1535,2801,64875,2013
12,44,"RI","Rhode Island",1411,2365,79916,2013
12,19,"IA","Iowa",1369,2446,70693,2013
12,46,"SD","South Dakota",1346,2166,56970,2013
12,35,"NM","New Mexico",1296,2383,63659,2013
12,49,"UT","Utah",1197,2613,63689,2013
12,2,"AK","Alaska",1184,2061,41366,2013
12,11,"DC","District Of Columbia",1077,1427,78522,2013
12,10,"DE","Delaware",981,1703,37891,2013
12,31,"NE","Nebraska",951,1766,40382,2013
12,50,"VT","Vermont",739,1144,23885,2013
12,38,"ND","North Dakota",649,1226,31399,2013
12,16,"ID","Idaho",608,1168,26172,2013
12,30,"MT","Montana",562,960,26810,2013
13,96,"GA","GA Total Migration US and Foreign",137632,276109,7374477,2013
13,97,"GA","GA Total Migration US",134571,269373,7201348,2013
13,98,"GA","GA Total Migration Foreign",3061,6736,173129,2013
13,13,"GA","GA Non-migrants",3156705,7290362,200588577,2013
13,12,"FL","Florida",23810,45916,1685340,2013
13,48,"TX","Texas",12735,26270,651069,2013
