"y1_statefips","y2_statefips","y2_state","y2_state_name","n1","n2","AGI","Year"
2,25,"MA","Massachusetts",184,305,9164,2017
2,56,"WY","Wyoming",159,340,12057,2017
2,46,"SD","South Dakota",149,315,8719,2017
2,19,"IA","Iowa",148,308,7975,2017
2,5,"AR","Arkansas",148,357,8888,2017
2,38,"ND","North Dakota",144,335,7569,2017
2,31,"NE","Nebraska",119,258,8086,2017
2,34,"NJ","New Jersey",117,243,7698,2017
2,28,"MS","Mississippi",114,235,9439,2017
2,23,"ME","Maine",112,246,6272,2017
2,33,"NH","New Hampshire",87,172,6481,2017
2,9,"CT","Connecticut",64,122,2944,2017
2,50,"VT","Vermont",51,96,2538,2017
2,54,"WV","West Virginia",48,104,2873,2017
2,10,"DE","Delaware",47,125,2456,2017
2,11,"DC","District Of Columbia",43,68,2976,2017
2,44,"RI","Rhode Island",29,55,1735,2017
4,96,"AZ","AZ Total Migration-US and Foreign",108811,209214,6537050,2017
4,97,"AZ","AZ Total Migration-US",107568,206556,6465785,2017
4,98,"AZ","AZ Total Migration-Foreign",1243,2658,71265,2017
4,97,"AZ","AZ Total Migration-Same State",52106,105692,2534685,2017
4,4,"AZ","AZ Non-migrants",2248793,4897535,151264360,2017
4,6,"CA","California",18616,33516,1128718,2017
4,48,"TX","Texas",9481,20081,627514,2017
4,8,"CO","Colorado",6267,11454,388572,2017
4,53,"WA","Washington",6230,11494,389573,2017
4,12,"FL","Florida",4909,9094,306863,2017
4,32,"NV","Nevada",4049,7728,227056,2017
4,41,"OR","Oregon",3909,6941,221677,2017
4,17,"IL","Illinois",3427,5872,221154,2017
4,35,"NM","New Mexico",3289,6868,149945,2017
4,49,"UT","Utah",3240,7825,192980,2017
4,26,"MI","Michigan",2696,5093,121770,2017
4,37,"NC","North Carolina",2436,5069,161285,2017
4,36,"NY","New York",2392,3963,135477,2017
4,39,"OH","Ohio",2323,4543,120536,2017
4,27,"MN","Minnesota",2169,3828,121988,2017
4,51,"VA","Virginia",2168,4401,174185,2017
4,13,"GA","Georgia",1961,4156,134324,2017
4,55,"WI","Wisconsin",1832,3261,96646,2017
4,42,"PA","Pennsylvania",1787,3251,112407,2017
4,29,"MO","Missouri",1772,3405,97998,2017
4,16,"ID","Idaho",1755,4016,94581,2017
4,18,"IN","Indiana",1625,3073,84024,2017
4,47,"TN","Tennessee",1608,3158,101774,2017
4,57,"FR","Foreign",1243,2658,71265,2017
4,40,"OK","Oklahoma",1180,2490,55744,2017
4,25,"MA","Massachusetts",1133,1896,84216,2017
4,19,"IA","Iowa",1130,2156,56462,2017
4,24,"MD","Maryland",1092,2119,75380,2017
4,20,"KS","Kansas",1034,2160,54508,2017
4,45,"SC","South Carolina",1014,2077,77787,2017
4,30,"MT","Montana",956,1748,55189,2017
4,34,"NJ","New Jersey",929,1754,70808,2017
4,15,"HI","Hawaii",893,1818,55748,2017
4,31,"NE","Nebraska",827,1640,50898,2017
4,21,"KY","Kentucky",700,1496,38500,2017
4,5,"AR","Arkansas",700,1483,36632,2017
4,2,"AK","Alaska",670,1336,34578,2017
4,1,"AL","Alabama",664,1395,41404,2017
4,9,"CT","Connecticut",595,1078,45642,2017
4,46,"SD","South Dakota",579,1023,29664,2017
4,38,"ND","North Dakota",562,1129,26617,2017
4,22,"LA","Louisiana",545,1068,26545,2017
4,56,"WY","Wyoming",445,870,23286,2017
4,23,"ME","Maine",367,679,22814,2017
4,28,"MS","Mississippi",354,763,17099,2017
4,33,"NH","New Hampshire",322,610,17906,2017
4,11,"DC","District Of Columbia",225,321,13165,2017
4,44,"RI","Rhode Island",187,330,11483,2017
4,54,"WV","West Virginia",186,408,10409,2017
4,10,"DE","Delaware",175,346,11088,2017
4,50,"VT","Vermont",163,273,11165,2017
5,96,"AR","AR Total Migration-US and Foreign",37833,77410,2065427,2017
5,97,"AR","AR Total Migration-US",37506,76747,2051564,2017
5,98,"AR","AR Total Migration-Foreign",327,663,13863,2017
5,97,"AR","AR Total Migration-Same State",50573,105388,2165488,2017
5,5,"AR","AR Non-migrants",923311,2060384,59136751,2017
5,48,"TX","Texas",7385,15200,386383,2017
5,29,"MO","Missouri",3490,7166,152826,2017
5,40,"OK","Oklahoma",3152,6861,133002,2017
5,47,"TN","Tennessee",2232,4408,114202,2017
5,12,"FL","Florida",2167,4319,165139,2017
5,6,"CA","California",1680,3123,88346,2017
5,22,"LA","Louisiana",1208,2504,57660,2017
5,13,"GA","Georgia",1106,2341,67922,2017
5,17,"IL","Illinois",1081,2144,58421,2017
5,28,"MS","Mississippi",1050,2208,50537,2017
5,8,"CO","Colorado",996,1867,56677,2017
5,37,"NC","North Carolina",825,1728,60414,2017
5,20,"KS","Kansas",809,1623,39750,2017
5,4,"AZ","Arizona",750,1550,41021,2017
5,1,"AL","Alabama",644,1414,39911,2017
5,53,"WA","Washington",633,1282,45302,2017
5,39,"OH","Ohio",622,1305,43315,2017
5,51,"VA","Virginia",597,1249,41249,2017
5,18,"IN","Indiana",560,1184,26557,2017
5,26,"MI","Michigan",543,1109,25996,2017
5,45,"SC","South Carolina",447,957,30135,2017
5,55,"WI","Wisconsin",430,846,22657,2017
5,36,"NY","New York",407,701,20489,2017
5,27,"MN","Minnesota",407,836,30929,2017
5,42,"PA","Pennsylvania",379,737,26738,2017
5,32,"NV","Nevada",370,772,18630,2017
5,19,"IA","Iowa",370,762,16769,2017
5,21,"KY","Kentucky",345,782,22659,2017
5,57,"FR","Foreign",327,663,13863,2017
5,41,"OR","Oregon",300,606,13681,2017
5,24,"MD","Maryland",266,544,16614,2017
5,35,"NM","New Mexico",241,474,11481,2017
5,31,"NE","Nebraska",232,421,10772,2017
5,49,"UT","Utah",216,516,17190,2017
5,34,"NJ","New Jersey",203,428,20738,2017
5,25,"MA","Massachusetts",164,282,12487,2017
5,16,"ID","Idaho",148,333,7117,2017
5,2,"AK","Alaska",128,285,5375,2017
5,30,"MT","Montana",123,243,4710,2017
5,15,"HI","Hawaii",110,241,5771,2017
5,46,"SD","South Dakota",97,196,4910,2017
5,9,"CT","Connecticut",90,199,7554,2017
5,38,"ND","North Dakota",85,181,4335,2017
5,54,"WV","West Virginia",80,162,5369,2017
5,56,"WY","Wyoming",71,155,2768,2017
5,11,"DC","District Of Columbia",56,70,3812,2017
5,33,"NH","New Hampshire",53,102,3733,2017
5,23,"ME","Maine",53,104,2921,2017
5,10,"DE","Delaware",41,102,2189,2017
5,44,"RI","Rhode Island",38,77,2699,2017
5,50,"VT","Vermont",26,48,1702,2017
6,96,"CA","CA Total Migration-US and Foreign",392786,750592,31378061,2017
6,97,"CA","CA Total Migration-US",387080,738242,31074294,2017
6,98,"CA","CA Total Migration-Foreign",5706,12350,303767,2017
6,97,"CA","CA Total Migration-Same State",603249,1125536,46432091,2017
6,6,"CA","CA Non-migrants",13811052,30323418,1247554958,2017
6,48,"TX","Texas",41707,88964,3549333,2017
6,53,"WA","Washington",32187,60589,2795932,2017
6,4,"AZ","Arizona",31675,61771,2286661,2017
6,32,"NV","Nevada",31112,59370,2143314,2017
6,41,"OR","Oregon",26103,46429,1915317,2017
6,12,"FL","Florida",18641,34699,1610982,2017
6,36,"NY","New York",17750,25036,1999650,2017
6,8,"CO","Colorado",17094,31183,1480375,2017
6,51,"VA","Virginia",11160,23672,867244,2017
6,37,"NC","North Carolina",10754,22646,861676,2017
6,17,"IL","Illinois",9965,17371,875451,2017
6,13,"GA","Georgia",9481,18887,703866,2017
6,16,"ID","Idaho",9177,20115,704511,2017
6,49,"UT","Utah",8641,19267,677233,2017
6,25,"MA","Massachusetts",7217,11448,715681,2017
6,15,"HI","Hawaii",7043,12910,511946,2017
6,42,"PA","Pennsylvania",6714,11310,565212,2017
6,47,"TN","Tennessee",6605,12977,512912,2017
6,39,"OH","Ohio",6265,11800,448854,2017
6,26,"MI","Michigan",5925,11018,475971,2017
6,57,"FR","Foreign",5706,12350,303767,2017
6,34,"NJ","New Jersey",5363,9607,579302,2017
6,24,"MD","Maryland",5138,9757,398307,2017
6,29,"MO","Missouri",4948,9675,333668,2017
6,27,"MN","Minnesota",4691,8817,380009,2017
6,35,"NM","New Mexico",3842,6927,263425,2017
6,18,"IN","Indiana",3667,7087,216789,2017
6,45,"SC","South Carolina",3524,7278,260714,2017
6,55,"WI","Wisconsin",3504,6443,235431,2017
6,40,"OK","Oklahoma",3479,7302,163649,2017
6,30,"MT","Montana",2927,5488,252048,2017
6,20,"KS","Kansas",2672,5586,147201,2017
6,22,"LA","Louisiana",2553,4682,138060,2017
6,9,"CT","Connecticut",2445,4314,254285,2017
6,5,"AR","Arkansas",2427,5099,117720,2017
6,1,"AL","Alabama",2226,4494,130316,2017
6,21,"KY","Kentucky",2217,4467,295098,2017
6,11,"DC","District Of Columbia",2054,2700,214461,2017
6,19,"IA","Iowa",1995,3784,111040,2017
6,31,"NE","Nebraska",1777,3789,110910,2017
6,2,"AK","Alaska",1731,3271,86069,2017
6,28,"MS","Mississippi",1297,2659,68279,2017
6,33,"NH","New Hampshire",1072,1853,95289,2017
6,23,"ME","Maine",1014,1798,72329,2017
6,56,"WY","Wyoming",1004,1926,169790,2017
6,46,"SD","South Dakota",918,1786,58179,2017
6,44,"RI","Rhode Island",908,1621,65838,2017
6,38,"ND","North Dakota",827,1637,38682,2017
6,50,"VT","Vermont",623,1005,41704,2017
6,10,"DE","Delaware",556,1045,42351,2017
6,54,"WV","West Virginia",465,883,31229,2017
8,96,"CO","CO Total Migration-US and Foreign",122925,235614,7836769,2017
8,97,"CO","CO Total Migration-US",121458,231954,7750002,2017
8,98,"CO","CO Total Migration-Foreign",1467,3660,86767,2017
8,97,"CO","CO Total Migration-Same State",168117,300418,10525070,2017
8,8,"CO","CO Non-migrants",1883465,3982221,160860271,2017
8,48,"TX","Texas",12922,27186,873440,2017
8,6,"CA","California",11966,20898,876475,2017
8,12,"FL","Florida",8263,15566,571073,2017
8,4,"AZ","Arizona",8216,15540,550183,2017
8,53,"WA","Washington",4909,9210,334334,2017
8,37,"NC","North Carolina",3438,7066,217376,2017
8,35,"NM","New Mexico",3219,6067,162379,2017
8,41,"OR","Oregon",2949,4865,171840,2017
8,17,"IL","Illinois",2942,5042,183581,2017
8,51,"VA","Virginia",2881,6162,207639,2017
8,13,"GA","Georgia",2880,6273,174828,2017
8,36,"NY","New York",2831,4443,160498,2017
8,49,"UT","Utah",2797,6018,180437,2017
8,29,"MO","Missouri",2746,5389,161633,2017
8,20,"KS","Kansas",2694,5475,144814,2017
8,32,"NV","Nevada",2617,4883,161628,2017
8,26,"MI","Michigan",2597,4673,143096,2017
8,27,"MN","Minnesota",2543,4693,172091,2017
8,39,"OH","Ohio",2421,4587,135937,2017
8,31,"NE","Nebraska",2370,4664,125366,2017
8,56,"WY","Wyoming",2319,4351,125463,2017
8,47,"TN","Tennessee",2234,4452,135751,2017
8,40,"OK","Oklahoma",2128,4333,123439,2017
8,42,"PA","Pennsylvania",2057,3672,130686,2017
8,55,"WI","Wisconsin",1982,3504,117529,2017
8,16,"ID","Idaho",1814,3887,120132,2017
8,30,"MT","Montana",1641,2919,105281,2017
8,19,"IA","Iowa",1577,2964,80741,2017
8,57,"FR","Foreign",1467,3660,86767,2017
8,45,"SC","South Carolina",1452,2972,91163,2017
8,18,"IN","Indiana",1451,2780,81627,2017
8,25,"MA","Massachusetts",1449,2237,117690,2017
8,24,"MD","Maryland",1269,2416,84365,2017
8,15,"HI","Hawaii",1149,2410,68381,2017
8,1,"AL","Alabama",1132,2566,70787,2017
8,46,"SD","South Dakota",1015,1886,59096,2017
8,5,"AR","Arkansas",970,1957,53839,2017
8,21,"KY","Kentucky",940,2002,62436,2017
8,22,"LA","Louisiana",918,1764,50522,2017
8,34,"NJ","New Jersey",910,1580,71960,2017
8,2,"AK","Alaska",773,1556,41691,2017
8,38,"ND","North Dakota",663,1282,35245,2017
8,28,"MS","Mississippi",587,1107,25508,2017
8,9,"CT","Connecticut",567,921,44692,2017
8,23,"ME","Maine",518,871,31306,2017
8,33,"NH","New Hampshire",479,809,27284,2017
8,11,"DC","District Of Columbia",362,498,35971,2017
8,50,"VT","Vermont",358,565,20533,2017
8,54,"WV","West Virginia",217,410,10065,2017
8,44,"RI","Rhode Island",179,306,9915,2017
8,10,"DE","Delaware",147,277,8257,2017
9,96,"CT","CT Total Migration-US and Foreign",63034,110337,6786676,2017
9,97,"CT","CT Total Migration-US",62664,109623,6770363,2017
9,98,"CT","CT Total Migration-Foreign",370,714,16313,2017
9,97,"CT","CT Total Migration-Same State",39630,65552,2517677,2017
9,9,"CT","CT Non-migrants",1363890,2769550,144957632,2017
9,12,"FL","Florida",9855,17996,1495053,2017
9,36,"NY","New York",9690,14760,993693,2017
9,25,"MA","Massachusetts",6530,10095,608624,2017
9,6,"CA","California",3585,5767,412757,2017
9,37,"NC","North Carolina",3212,6445,293452,2017
9,34,"NJ","New Jersey",2463,4452,256127,2017
9,48,"TX","Texas",2403,4826,283747,2017
9,45,"SC","South Carolina",2188,4266,229212,2017
9,51,"VA","Virginia",2065,3828,176567,2017
9,42,"PA","Pennsylvania",2028,3733,191681,2017
9,13,"GA","Georgia",1731,3504,141182,2017
9,44,"RI","Rhode Island",1672,2692,148193,2017
9,33,"NH","New Hampshire",1225,2105,190374,2017
9,24,"MD","Maryland",1110,1952,113001,2017
9,8,"CO","Colorado",1081,1674,117570,2017
9,23,"ME","Maine",991,1737,79380,2017
9,53,"WA","Washington",971,1841,88621,2017
9,17,"IL","Illinois",958,1756,123218,2017
9,4,"AZ","Arizona",906,1578,96103,2017
9,39,"OH","Ohio",866,1661,93132,2017
9,47,"TN","Tennessee",808,1572,70745,2017
9,50,"VT","Vermont",699,1103,61306,2017
9,26,"MI","Michigan",524,1058,53547,2017
9,11,"DC","District Of Columbia",403,484,30266,2017
9,41,"OR","Oregon",389,618,26081,2017
9,57,"FR","Foreign",370,714,16313,2017
9,27,"MN","Minnesota",361,679,41138,2017
9,18,"IN","Indiana",326,619,29101,2017
9,32,"NV","Nevada",323,556,25824,2017
9,29,"MO","Missouri",305,574,31013,2017
9,55,"WI","Wisconsin",293,585,29803,2017
9,10,"DE","Delaware",269,470,25685,2017
9,15,"HI","Hawaii",265,501,17564,2017
9,49,"UT","Utah",237,533,19983,2017
9,1,"AL","Alabama",235,457,22093,2017
9,21,"KY","Kentucky",232,429,18146,2017
9,22,"LA","Louisiana",197,311,16378,2017
9,19,"IA","Iowa",144,293,15510,2017
9,35,"NM","New Mexico",142,225,12312,2017
9,5,"AR","Arkansas",128,255,10772,2017
9,20,"KS","Kansas",126,235,22734,2017
9,40,"OK","Oklahoma",116,217,6007,2017
9,28,"MS","Mississippi",86,169,6122,2017
9,30,"MT","Montana",84,141,10856,2017
9,31,"NE","Nebraska",79,175,7998,2017
9,54,"WV","West Virginia",75,121,4359,2017
9,2,"AK","Alaska",75,140,4139,2017
9,16,"ID","Idaho",74,167,6521,2017
9,46,"SD","South Dakota",59,115,2944,2017
9,56,"WY","Wyoming",42,90,7935,2017
9,38,"ND","North Dakota",38,63,1794,2017
10,96,"DE","DE Total Migration-US and Foreign",19653,36137,1327420,2017
10,97,"DE","DE Total Migration-US",19462,35740,1318895,2017
10,98,"DE","DE Total Migration-Foreign",191,397,8525,2017
10,97,"DE","DE Total Migration-Same State",5055,9248,258549,2017
10,10,"DE","DE Non-migrants",347563,712270,25140191,2017
10,42,"PA","Pennsylvania",4222,7617,317001,2017
10,24,"MD","Maryland",3258,5754,169707,2017
10,12,"FL","Florida",1830,3420,121722,2017
10,34,"NJ","New Jersey",1387,2375,86542,2017
10,51,"VA","Virginia",1023,1879,66475,2017
10,36,"NY","New York",848,1390,83566,2017
10,37,"NC","North Carolina",795,1550,49574,2017
10,48,"TX","Texas",717,1506,49784,2017
10,6,"CA","California",663,1128,51634,2017
10,13,"GA","Georgia",539,1046,29241,2017
10,45,"SC","South Carolina",384,776,25862,2017
10,39,"OH","Ohio",293,617,21881,2017
10,25,"MA","Massachusetts",269,494,27476,2017
10,4,"AZ","Arizona",256,468,15787,2017
10,17,"IL","Illinois",214,409,15095,2017
10,8,"CO","Colorado",211,399,14284,2017
10,47,"TN","Tennessee",196,380,12082,2017
10,57,"FR","Foreign",191,397,8525,2017
10,53,"WA","Washington",181,325,12247,2017
10,26,"MI","Michigan",158,311,12932,2017
10,9,"CT","Connecticut",149,289,13096,2017
10,29,"MO","Missouri",114,226,8806,2017
10,11,"DC","District Of Columbia",112,133,6848,2017
10,18,"IN","Indiana",111,223,7515,2017
10,1,"AL","Alabama",106,210,7427,2017
10,32,"NV","Nevada",93,150,5428,2017
10,27,"MN","Minnesota",91,184,5841,2017
10,54,"WV","West Virginia",87,184,5657,2017
10,41,"OR","Oregon",87,144,6036,2017
10,22,"LA","Louisiana",83,164,5654,2017
10,21,"KY","Kentucky",82,159,4514,2017
10,15,"HI","Hawaii",71,141,4247,2017
10,35,"NM","New Mexico",62,132,4383,2017
10,33,"NH","New Hampshire",62,122,4965,2017
10,55,"WI","Wisconsin",61,117,3935,2017
10,23,"ME","Maine",61,111,4001,2017
10,20,"KS","Kansas",60,132,3881,2017
10,19,"IA","Iowa",54,123,7947,2017
10,40,"OK","Oklahoma",53,110,2421,2017
10,28,"MS","Mississippi",53,90,2494,2017
10,2,"AK","Alaska",49,115,2291,2017
10,49,"UT","Utah",48,98,1992,2017
10,5,"AR","Arkansas",36,79,1719,2017
10,31,"NE","Nebraska",35,72,2115,2017
10,50,"VT","Vermont",34,50,1860,2017
10,44,"RI","Rhode Island",33,68,2788,2017
10,30,"MT","Montana",32,58,1870,2017
10,16,"ID","Idaho",30,58,1979,2017
10,38,"ND","North Dakota",29,67,1026,2017
10,56,"WY","Wyoming",22,46,2266,2017
10,46,"SD","South Dakota",18,41,999,2017
11,96,"DC","DC Total Migration-US and Foreign",40696,61020,3689751,2017
11,97,"DC","DC Total Migration-US",40180,60002,3631386,2017
11,98,"DC","DC Total Migration-Foreign",516,1018,58365,2017
11,11,"DC","DC Non-migrants",253045,422694,26588260,2017
11,24,"MD","Maryland",12664,22121,979745,2017
11,51,"VA","Virginia",7307,10741,739975,2017
11,6,"CA","California",3143,4046,309535,2017
11,36,"NY","New York",3123,3722,328079,2017
11,25,"MA","Massachusetts",1163,1453,107746,2017
11,42,"PA","Pennsylvania",1159,1504,95567,2017
11,12,"FL","Florida",1144,1682,126117,2017
11,37,"NC","North Carolina",1049,1537,78441,2017
11,48,"TX","Texas",1003,1446,94746,2017
11,17,"IL","Illinois",927,1154,85153,2017
11,53,"WA","Washington",723,997,77597,2017
11,13,"GA","Georgia",680,989,53438,2017
11,8,"CO","Colorado",652,886,60638,2017
11,34,"NJ","New Jersey",641,847,55707,2017
11,57,"FR","Foreign",516,1018,58365,2017
11,39,"OH","Ohio",414,582,32372,2017
11,26,"MI","Michigan",344,462,28580,2017
11,9,"CT","Connecticut",310,387,28937,2017
11,45,"SC","South Carolina",285,448,22339,2017
11,41,"OR","Oregon",283,391,27360,2017
11,47,"TN","Tennessee",264,374,23329,2017
11,27,"MN","Minnesota",236,346,25402,2017
11,4,"AZ","Arizona",203,278,16365,2017
11,55,"WI","Wisconsin",161,227,12595,2017
11,22,"LA","Louisiana",159,212,15995,2017
11,29,"MO","Missouri",155,239,21164,2017
11,32,"NV","Nevada",146,219,12636,2017
11,18,"IN","Indiana",138,215,11224,2017
11,10,"DE","Delaware",126,162,14745,2017
11,23,"ME","Maine",116,172,15023,2017
11,33,"NH","New Hampshire",114,179,13163,2017
11,15,"HI","Hawaii",110,176,10490,2017
11,35,"NM","New Mexico",109,166,11949,2017
11,50,"VT","Vermont",107,162,10794,2017
11,1,"AL","Alabama",106,169,7877,2017
11,44,"RI","Rhode Island",103,138,8367,2017
11,49,"UT","Utah",87,141,8448,2017
11,21,"KY","Kentucky",86,119,6481,2017
11,54,"WV","West Virginia",83,128,5847,2017
11,20,"KS","Kansas",80,106,7975,2017
11,19,"IA","Iowa",70,94,5797,2017
11,40,"OK","Oklahoma",64,92,4714,2017
11,28,"MS","Mississippi",58,86,3985,2017
11,30,"MT","Montana",56,69,5347,2017
11,5,"AR","Arkansas",53,75,4456,2017
11,31,"NE","Nebraska",47,69,3886,2017
11,2,"AK","Alaska",36,60,2542,2017
11,16,"ID","Idaho",33,43,3216,2017
11,56,"WY","Wyoming",23,30,1950,2017
11,46,"SD","South Dakota",21,36,1676,2017
11,38,"ND","North Dakota",16,25,1873,2017
12,96,"FL","FL Total Migration-US and Foreign",303825,555228,17656685,2017
12,97,"FL","FL Total Migration-US",299072,545179,17423207,2017
12,98,"FL","FL Total Migration-Foreign",4753,10049,233478,2017
12,97,"FL","FL Total Migration-Same State",389249,711802,20431259,2017
12,12,"FL","FL Non-migrants",7226627,14388463,500618382,2017
12,13,"GA","Georgia",28310,55758,1499609,2017
12,48,"TX","Texas",22256,43626,1294848,2017
12,36,"NY","New York",20916,33275,1186497,2017
12,37,"NC","North Carolina",20355,39271,1251399,2017
12,6,"CA","California",17571,29934,1143446,2017
12,51,"VA","Virginia",13190,25826,827525,2017
12,47,"TN","Tennessee",12094,23535,705206,2017
12,42,"PA","Pennsylvania",10950,18928,544076,2017
12,39,"OH","Ohio",10688,19228,613703,2017
12,8,"CO","Colorado",9643,16695,571290,2017
12,34,"NJ","New Jersey",8988,15089,541421,2017
12,45,"SC","South Carolina",8745,16823,515630,2017
12,26,"MI","Michigan",8655,15089,460150,2017
12,17,"IL","Illinois",8487,14304,614193,2017
12,25,"MA","Massachusetts",8200,13297,479160,2017
12,1,"AL","Alabama",7949,15982,397524,2017
12,24,"MD","Maryland",6677,11954,432992,2017
12,18,"IN","Indiana",6329,11543,320603,2017
12,53,"WA","Washington",6097,11058,371687,2017
12,4,"AZ","Arizona",5008,8974,365105,2017
12,57,"FR","Foreign",4753,10049,233478,2017
12,21,"KY","Kentucky",4583,8572,244047,2017
12,9,"CT","Connecticut",4563,7800,292280,2017
12,29,"MO","Missouri",4169,7743,300053,2017
12,55,"WI","Wisconsin",3663,6474,207933,2017
12,32,"NV","Nevada",3463,5903,194416,2017
12,22,"LA","Louisiana",3107,5746,138293,2017
12,27,"MN","Minnesota",2893,5155,195409,2017
12,41,"OR","Oregon",2370,3947,127125,2017
12,28,"MS","Mississippi",2197,4298,100736,2017
12,23,"ME","Maine",2138,3604,125654,2017
12,33,"NH","New Hampshire",2100,3535,125975,2017
12,40,"OK","Oklahoma",1984,4027,101672,2017
12,20,"KS","Kansas",1778,3351,97076,2017
12,5,"AR","Arkansas",1739,3373,93745,2017
12,49,"UT","Utah",1558,3240,89506,2017
12,19,"IA","Iowa",1552,2811,79999,2017
12,15,"HI","Hawaii",1540,2910,81553,2017
12,44,"RI","Rhode Island",1521,2582,82669,2017
12,35,"NM","New Mexico",1447,2745,84986,2017
12,54,"WV","West Virginia",1328,2417,53874,2017
12,11,"DC","District Of Columbia",1255,1708,92806,2017
12,31,"NE","Nebraska",1174,2152,56341,2017
